comp	usubs	uniprot	avgcoex	def	species
1200	7	P61803	NA	NA	human
1200	7	P04844	NA	NA	human
1200	7	Q8TCJ2	NA	UN	human
1201	4	Q9BSI4	NA	NA	human
1201	4	Q9NUX5	NA	NA	human
1201	4	Q96AP0	NA	NA	human
1201	4	P54274	0.1604	NA	human
1202	3	Q9BSI4	NA	NA	human
1202	3	P54274	0.17675	NA	human
1202	3	O95271	0.12415	NA	human
1204	7	Q9BSI4	NA	NA	human
1204	7	Q9NUX5	NA	NA	human
1204	7	P54274	0.158816666667	NA	human
1204	7	Q9NYB0	NA	ED	human
1204	7	Q15554	0.211483333333	NA	human
1204	7	Q92878	NA	NED	human
1204	7	Q96AP0	NA	NA	human
1205	2	Q15554	0.2577	NA	human
1205	2	Q9NYB0	NA	ED	human
1206	6	Q9BSI4	NA	NA	human
1206	6	P54274	0.17732	NA	human
1206	6	Q9NYB0	NA	ED	human
1206	6	Q15554	0.2043	NA	human
1206	6	Q9NUX5	NA	NA	human
1206	6	O95271	0.18756	NA	human
1211	6	P35869	NA	NED	human
1211	6	Q16531	NA	NED	human
1211	6	Q13620	0.1289	NA	human
1211	6	P27540	NA	NA	human
1211	6	P62877	0.11668	ED	human
1211	6	Q12788	NA	UN	human
1214	5	Q8NHY2	NA	NA	human
1214	5	Q13619	0.2602	UN	human
1214	5	Q16531	NA	NED	human
1214	5	P62877	0.20365	ED	human
1214	5	Q7L5Y6	NA	NA	human
1217	2	Q15554	0.2025	NA	human
1217	2	Q14191	0.2025	NA	human
1218	2	Q15554	0.1124	NA	human
1218	2	P54132	NA	UN	human
1219	3	Q9H2K2	0.21295	NA	human
1219	3	P54274	0.21665	NA	human
1219	3	O95271	0.2448	NA	human
1220	3	Q15554	0.22915	NA	human
1220	3	P12956	NA	UN	human
1220	3	P13010	0.4123	UN	human
1221	3	P52657	NA	NA	human
1221	3	Q15554	0.18745	NA	human
1221	3	P52655	NA	NA	human
1223	13	P11021	NA	UN	human
1223	13	Q9Y262	NA	UN	human
1223	13	P62158	0.21139	ED	human
1223	13	P16104	NA	NA	human
1223	13	P05455	NA	UN	human
1223	13	P06748	NA	NA	human
1223	13	P62805	NA	NED	human
1223	13	O43390	NA	UN	human
1223	13	Q9Y5B9	NA	UN	human
1223	13	P27797	0.17379	UN	human
1223	13	P11940	NA	ED	human
1223	13	Q8N257	NA	NA	human
1223	13	Q08945	NA	ED	human
1224	3	Q13618	0.2523	NA	human
1224	3	P35226	NA	NA	human
1224	3	O43791	0.2069	NA	human
1225	3	Q13618	0.2411	NA	human
1225	3	O75367	0.2274	NA	human
1225	3	O43791	0.2423	NA	human
1226	7	P11021	NA	UN	human
1226	7	P16104	NA	NA	human
1226	7	Q7L2E3	NA	NA	human
1226	7	P27797	0.2431	UN	human
1226	7	P09874	NA	ED	human
1226	7	P06748	NA	NA	human
1226	7	Q8N257	NA	NA	human
1227	10	P16104	NA	NA	human
1227	10	P33778	NA	NA	human
1227	10	Q96EY7	NA	UN	human
1227	10	P11021	NA	UN	human
1227	10	P06748	NA	NA	human
1227	10	P62805	NA	NED	human
1227	10	P27797	0.1481	UN	human
1227	10	Q99879	0.136642857143	UN	human
1227	10	Q8N257	NA	NA	human
1227	10	P16989	0.145314285714	ED	human
123	10	Q969H6	NA	NA	human
123	10	Q99575	NA	UN	human
123	10	Q9H633	NA	NA	human
123	10	O95707	NA	NA	human
123	10	O75817	NA	NA	human
123	10	P78345	NA	NA	human
123	10	O75818	NA	NA	human
123	10	O95059	NA	NA	human
123	10	Q9BUL9	NA	NA	human
123	10	P78346	NA	UN	human
1230	14	O14497	0.319915384615	ED	human
1230	14	Q92922	NA	NED	human
1230	14	O96019	0.205323076923	ED	human
1230	14	Q02880	0.225307692308	NA	human
1230	14	P11473	0.106492307692	NA	human
1230	14	P51532	NA	NA	human
1230	14	Q96GM5	NA	NA	human
1230	14	Q13111	NA	ED	human
1230	14	Q969G3	NA	NA	human
1230	14	Q8TAQ2	NA	NA	human
1230	14	Q9Y5B9	NA	UN	human
1230	14	Q12824	NA	NA	human
1230	14	P51531	NA	NA	human
1230	14	Q9UIG0	0.288923076923	UN	human
1231	6	Q99873	NA	NA	human
1231	6	P22087	NA	UN	human
1231	6	O14744	NA	UN	human
1231	6	Q71U36	0.0279	ED	human
1231	6	Q07021	0.31358	UN	human
1231	6	Q9H4B7	0.01518	NA	human
1232	3	Q13127	NA	NA	human
1232	3	Q96ST3	NA	ED	human
1232	3	Q9UKL0	NA	ED	human
1233	2	Q92769	NA	NA	human
1233	2	Q9UKL0	NA	ED	human
1237	9	Q96GM5	NA	NA	human
1237	9	Q969G3	NA	NA	human
1237	9	O14497	0.325725	ED	human
1237	9	Q92922	NA	NED	human
1237	9	Q8TAQ2	NA	NA	human
1237	9	Q12824	NA	NA	human
1237	9	P51531	NA	NA	human
1237	9	O96019	0.175625	ED	human
1237	9	P51532	NA	NA	human
1239	10	Q96GM5	NA	NA	human
1239	10	Q969G3	NA	NA	human
1239	10	Q92922	NA	NED	human
1239	10	Q8TAQ2	NA	NA	human
1239	10	Q8NFD5	NA	NA	human
1239	10	Q12824	NA	NA	human
1239	10	Q92925	NA	NA	human
1239	10	O96019	0.167244444444	ED	human
1239	10	Q03111	NA	NA	human
1239	10	P51532	NA	NA	human
1243	3	Q13618	0.16205	NA	human
1243	3	O43791	0.24965	NA	human
1243	3	Q9UER7	NA	NA	human
1245	2	Q9NY27	NA	UN	human
1245	2	P60510	NA	NA	human
1248	2	P99999	NA	NA	human
1248	2	O14727	NA	NA	human
1250	2	P06400	NA	ED	human
1250	2	Q01094	NA	NA	human
1252	10	Q96GM5	NA	NA	human
1252	10	Q969G3	NA	NA	human
1252	10	O14497	0.314066666667	ED	human
1252	10	Q92922	NA	NED	human
1252	10	Q8TAQ2	NA	NA	human
1252	10	Q92925	NA	NA	human
1252	10	Q12824	NA	NA	human
1252	10	O96019	0.167011111111	ED	human
1252	10	Q03111	NA	NA	human
1252	10	P51532	NA	NA	human
1253	4	Q969H0	NA	NA	human
1253	4	P62877	0.2026	ED	human
1253	4	Q13616	0.205233333333	ED	human
1253	4	P63208	NA	UN	human
1254	7	Q15291	NA	ED	human
1254	7	Q9UBL3	0.138966666667	NA	human
1254	7	Q9UMN6	0.113183333333	NA	human
1254	7	O00255	NA	NA	human
1254	7	P30876	NA	NA	human
1254	7	P61964	NA	NA	human
1254	7	Q9C005	0.172783333333	ED	human
1255	4	O60907	0.0518	NA	human
1255	4	Q9HB71	NA	NA	human
1255	4	Q8IUQ4	NA	NA	human
1255	4	P63208	NA	UN	human
1256	7	Q15291	NA	ED	human
1256	7	P51610	NA	ED	human
1256	7	Q9UBL3	0.0935	NA	human
1256	7	P05546	NA	NA	human
1256	7	O00255	NA	NA	human
1256	7	Q03164	NA	NA	human
1256	7	P61964	NA	NA	human
1257	28	Q16514	0.199425925926	NA	human
1257	28	Q92922	NA	NED	human
1257	28	Q16576	NA	ED	human
1257	28	Q92769	NA	NA	human
1257	28	P62826	NA	ED	human
1257	28	Q16594	0.1783	NA	human
1257	28	P21675	0.157033333333	NA	human
1257	28	Q9P2I0	NA	UN	human
1257	28	O95983	NA	NA	human
1257	28	P49848	0.138333333333	NA	human
1257	28	O94776	0.0969518518519	UN	human
1257	28	P20226	0.166918518519	NA	human
1257	28	Q15029	0.236733333333	NA	human
1257	28	Q03164	NA	NA	human
1257	28	Q92797	0.181418518519	UN	human
1257	28	Q12873	NA	NA	human
1257	28	O60341	NA	NED	human
1257	28	O60264	0.223044444444	NED	human
1257	28	O75446	0.155359259259	ED	human
1257	28	Q15291	NA	ED	human
1257	28	Q09028	NA	NA	human
1257	28	Q8TAQ2	NA	NA	human
1257	28	Q13547	NA	NED	human
1257	28	Q12824	NA	NA	human
1257	28	P51531	NA	NA	human
1257	28	Q96ST3	NA	ED	human
1257	28	P61964	NA	NA	human
1257	28	O00422	NA	NA	human
1258	4	P63208	NA	UN	human
1258	4	P62877	0.202766666667	ED	human
1258	4	Q8N3Y1	NA	NA	human
1258	4	Q92990	NA	UN	human
1259	3	Q13111	NA	ED	human
1259	3	Q09028	NA	NA	human
1259	3	Q13112	0.40015	ED	human
1260	4	Q86XK2	0.178833333333	NA	human
1260	4	P62877	0.1967	ED	human
1260	4	Q13616	0.256366666667	ED	human
1260	4	P63208	NA	UN	human
1261	5	Q9UQ35	NA	ED	human
1261	5	Q8IYB3	NA	NA	human
1261	5	P62995	NA	NA	human
1261	5	P09661	NA	UN	human
1261	5	P08621	NA	ED	human
127	4	Q9HBM1	NA	UN	human
127	4	Q9BZD4	0.7236	NA	human
127	4	O14777	NA	UN	human
127	4	Q8NBT2	NA	NA	human
129	3	P78560	0.00145	NA	human
129	3	Q9HB75	NA	NA	human
129	3	P42575	0.11025	ED	human
1297	3	P45985	NA	ED	human
1297	3	P32121	NA	NA	human
1297	3	Q99683	NA	NA	human
1298	3	P45985	NA	ED	human
1298	3	P32121	NA	NA	human
1298	3	P53779	NA	NA	human
1299	2	Q16584	NA	NA	human
1299	2	Q7Z6J0	NA	NA	human
13	2	Q96NY9	0.0927	NA	human
13	2	Q92903	NA	NA	human
1300	2	Q16602	NA	NA	human
1300	2	O60894	NA	NA	human
1301	2	Q16602	NA	NA	human
1301	2	O60894	NA	NA	human
1332	20	Q92499	NA	UN	human
1332	20	Q00839	NA	UN	human
1332	20	Q9UKM9	NA	NA	human
1332	20	Q12906	NA	ED	human
1332	20	Q8WYQ5	NA	NA	human
1332	20	Q12905	NA	UN	human
1332	20	Q01844	NA	NA	human
1332	20	Q9BUJ2	NA	NA	human
1332	20	P17844	NA	ED	human
1332	20	Q96SB4	NA	NA	human
1332	20	Q92804	0.219626315789	NA	human
1332	20	P31943	NA	UN	human
1332	20	Q13148	NA	UN	human
1332	20	Q9NRR4	NA	NA	human
1332	20	Q92841	NA	ED	human
1332	20	P52272	NA	NA	human
1332	20	P35637	NA	NA	human
1332	20	O43143	NA	ED	human
1332	20	O14979	0.367357894737	NA	human
1332	20	O00571	NA	ED	human
1338	2	O43524	NA	NA	human
1338	2	Q92831	0.2	NA	human
1345	5	Q15019	NA	UN	human
1345	5	Q16181	0.2467	NA	human
1345	5	Q9UHD8	NA	UN	human
1345	5	Q92599	NA	NA	human
1345	5	Q9NVA2	NA	NA	human
1352	4	Q9UNL4	NA	NA	human
1352	4	Q6IE81	0.153533333333	NA	human
1352	4	O95251	NA	NA	human
1352	4	Q9HAF1	NA	NA	human
1372	5	P06400	NA	ED	human
1372	5	P25791	NA	NA	human
1372	5	Q86U70	0.081975	NA	human
1372	5	P17542	0.22195	NA	human
1372	5	P15923	0.218075	NA	human
1377	4	Q9H1I8	0.0702	ED	human
1377	4	Q8N9N2	NA	NA	human
1377	4	Q8N3C0	NA	UN	human
1377	4	Q15650	0.222466666667	NA	human
1379	4	P10619	NA	NA	human
1379	4	P34059	NA	NA	human
1379	4	P16278	NA	NA	human
1379	4	Q99519	NA	NA	human
138	6	Q9BSI4	NA	NA	human
138	6	Q9NUX5	NA	NA	human
138	6	P54274	0.14708	NA	human
138	6	Q9NYB0	NA	ED	human
138	6	Q15554	0.21978	NA	human
138	6	Q96AP0	NA	NA	human
1380	4	O95163	0.307766666667	UN	human
1380	4	Q96EB1	NA	UN	human
1380	4	Q6IA86	NA	NA	human
1380	4	Q9H9T3	NA	ED	human
140	4	P25791	NA	NA	human
140	4	Q02577	NA	NA	human
140	4	Q9BXY8	0.0258	NA	human
140	4	Q86U70	0.0414	NA	human
1400	7	Q9UBL3	0.07395	NA	human
1400	7	Q15291	NA	ED	human
1400	7	P07437	NA	NA	human
1400	7	P68366	0.0340333333333	NA	human
1400	7	O14686	0.156466666667	NA	human
1400	7	Q14686	NA	NA	human
1400	7	Q8NEZ4	NA	NA	human
1413	10	Q6ZRS2	NA	NA	human
1413	10	O75376	0.208244444444	NA	human
1413	10	Q92922	NA	NED	human
1413	10	Q8TAQ2	NA	NA	human
1413	10	Q15459	NA	ED	human
1413	10	Q12824	NA	NA	human
1413	10	O15379	0.175455555556	NA	human
1413	10	Q13263	NA	UN	human
1413	10	Q15393	NA	ED	human
1413	10	P51532	NA	NA	human
142	5	Q96BI3	NA	NA	human
142	5	Q9NZ42	NA	NA	human
142	5	P49768	NA	NA	human
142	5	P35613	NA	NA	human
142	5	Q92542	NA	UN	human
143	3	P05067	NA	NA	human
143	3	Q07954	NA	ED	human
143	3	O00213	NA	NA	human
144	9	O43747	NA	ED	human
144	9	Q9BXS5	0.115575	NED	human
144	9	P56377	0.086475	NA	human
144	9	O75843	0.0804	NA	human
144	9	Q10567	NA	NA	human
144	9	Q96PC3	NA	NA	human
144	9	Q9Y6Q5	NA	NA	human
144	9	P61966	NA	NA	human
144	9	Q63HQ0	NA	NA	human
1474	6	P84022	NA	NA	human
1474	6	Q13485	NA	NA	human
1474	6	P28749	NA	NA	human
1474	6	Q14186	0.2065	NA	human
1474	6	Q15329	NA	NA	human
1474	6	Q16254	NA	NA	human
149	10	Q96GM5	NA	NA	human
149	10	Q86U86	NA	NA	human
149	10	P60709	NA	ED	human
149	10	Q969G3	NA	NA	human
149	10	Q92922	NA	NED	human
149	10	Q8TAQ2	NA	NA	human
149	10	Q12824	NA	NA	human
149	10	P51532	NA	NA	human
149	10	O96019	0.205875	ED	human
149	10	Q68CP9	NA	NA	human
15	6	O60907	0.1469	NA	human
15	6	Q13227	NA	NED	human
15	6	O15379	0.11564	NA	human
15	6	O75376	0.18232	NA	human
15	6	Q9BZK7	0.1554	UN	human
15	6	Q92828	0.0588	NA	human
1505	7	Q92769	NA	NA	human
1505	7	O75446	0.13465	ED	human
1505	7	Q96ST3	NA	ED	human
1505	7	O75376	0.175633333333	NA	human
1505	7	Q13547	NA	NED	human
1505	7	Q9Y618	0.139416666667	NA	human
1505	7	O15379	0.15025	NA	human
152	2	P29084	NA	ED	human
152	2	P29083	NA	NA	human
153	2	P13984	NA	ED	human
153	2	P35269	NA	UN	human
156	3	P57678	NA	NA	human
156	3	Q9BUN8	0.1772	NA	human
156	3	Q86TM6	0.14485	NA	human
157	5	O95347	NA	UN	human
157	5	Q9NTJ3	NA	NED	human
157	5	Q15003	NA	NA	human
157	5	Q15021	0.5406	NED	human
157	5	Q9BPX3	NA	NED	human
1571	4	P78527	NA	NED	human
1571	4	Q00341	NA	UN	human
1571	4	P12956	NA	UN	human
1571	4	P13010	0.431733333333	UN	human
159	7	Q9NTJ3	NA	NED	human
159	7	O95347	NA	UN	human
159	7	P18887	0.171933333333	NA	human
159	7	Q15021	0.47545	NED	human
159	7	Q9BPX3	NA	NED	human
159	7	Q15003	NA	NA	human
159	7	P09874	NA	ED	human
160	5	Q9NTJ3	NA	NED	human
160	5	O95347	NA	UN	human
160	5	Q6IBW4	NA	NA	human
160	5	P42695	NA	NA	human
160	5	Q86XI2	NA	ED	human
162	8	Q96JB2	0.19705	NA	human
162	8	Q9H9E3	NA	NA	human
162	8	Q96MW5	NA	NA	human
162	8	Q9Y2V7	NA	NA	human
162	8	Q8WTW3	0.173466666667	NA	human
162	8	P83436	0.1946	NA	human
162	8	Q14746	NA	NA	human
162	8	Q9UP83	NA	NA	human
165	4	O60216	NA	UN	human
165	4	Q8WVM7	NA	NA	human
165	4	Q14683	0.413633333333	ED	human
165	4	Q9UQE7	0.5135	UN	human
1656	3	P24864	0.11565	NA	human
1656	3	P24941	NA	UN	human
1656	3	P46527	NA	NA	human
166	4	O60216	NA	UN	human
166	4	Q8N3U4	NA	UN	human
166	4	Q14683	0.412333333333	ED	human
166	4	Q9UQE7	0.498766666667	UN	human
173	3	O60934	NA	NA	human
173	3	Q92878	NA	NED	human
173	3	P49959	NA	NA	human
1731	1	Q99873	NA	NA	human
1734	3	Q15459	NA	ED	human
1734	3	Q15428	0.31135	ED	human
1734	3	Q12874	NA	UN	human
1737	8	Q9BWJ5	0.208885714286	UN	human
1737	8	O75533	NA	UN	human
1737	8	Q13435	NA	UN	human
1737	8	Q7RTV0	0.198214285714	NA	human
1737	8	Q9Y3B4	NA	UN	human
1737	8	Q15427	NA	UN	human
1737	8	Q86XP3	NA	NED	human
1737	8	Q15393	NA	ED	human
1743	3	P62304	NA	UN	human
1743	3	P62308	NA	ED	human
1743	3	P62306	NA	ED	human
1746	8	P57678	NA	NA	human
1746	8	P17931	NA	ED	human
1746	8	P09382	NA	UN	human
1746	8	O14893	0.217116666667	NA	human
1746	8	P62316	NA	UN	human
1746	8	P62318	NA	NA	human
1746	8	Q16637	NA	NA	human
1746	8	P62314	NA	ED	human
1749	10	Q00403	NA	ED	human
1749	10	P14678	NA	NA	human
1749	10	P08579	NA	UN	human
1749	10	P24928	NA	NED	human
1749	10	Q08211	NA	UN	human
1749	10	P57678	NA	NA	human
1749	10	Q9UHI6	NA	ED	human
1749	10	P63162	NA	NA	human
1749	10	O14893	0.260088888889	NA	human
1749	10	P20226	0.233288888889	NA	human
1750	4	P57678	NA	NA	human
1750	4	Q9NY27	NA	UN	human
1750	4	P60510	NA	NA	human
1750	4	Q9UHI6	NA	ED	human
177	3	O60296	NA	NA	human
177	3	Q9UPV9	NA	NA	human
177	3	O15294	0.19455	NA	human
1779	3	Q9NPB6	NA	NA	human
1779	3	P37173	0.1473	NA	human
1779	3	P36897	0.1036	NA	human
1793	3	Q9BZR6	NA	NA	human
1793	3	Q96FE5	0.1432	NA	human
1793	3	P08138	NA	NA	human
180	2	P62136	NA	ED	human
180	2	Q96QC0	NA	ED	human
181	22	P28070	NA	NED	human
181	22	P28066	NA	NED	human
181	22	P20618	NA	NED	human
181	22	P62333	NA	ED	human
181	22	P35998	NA	UN	human
181	22	P25786	NA	NED	human
181	22	P17980	NA	NA	human
181	22	Q99436	NA	ED	human
181	22	P49720	NA	UN	human
181	22	P25788	NA	NA	human
181	22	P25787	NA	UN	human
181	22	P28074	NA	UN	human
181	22	Q9UNM6	NA	ED	human
181	22	P43686	NA	UN	human
181	22	P49721	NA	UN	human
181	22	P28072	NA	UN	human
181	22	P25789	NA	UN	human
181	22	P60900	NA	UN	human
181	22	P62195	NA	NED	human
181	22	O14818	NA	UN	human
181	22	P62191	NA	UN	human
181	22	P55036	NA	ED	human
1810	3	P13612	NA	NA	human
1810	3	P49023	NA	NA	human
1810	3	Q9Y2X7	NA	ED	human
1812	3	Q155Q3	0.0724	NA	human
1812	3	O15169	0.0557	NA	human
1812	3	Q9Y6R4	NA	NA	human
1826	4	P84022	NA	NA	human
1826	4	Q14511	NA	NA	human
1826	4	P12830	0.0934	NA	human
1826	4	Q9UM13	NA	NA	human
1827	4	P84022	NA	NA	human
1827	4	Q15796	NA	NA	human
1827	4	O95405	0.138366666667	NA	human
1827	4	P29590	NA	ED	human
1828	3	P84022	NA	NA	human
1828	3	O15169	0.0175	NA	human
1828	3	P36897	0.09675	NA	human
1831	3	Q09472	NA	NA	human
1831	3	P84022	NA	NA	human
1831	3	Q9Y6X2	NA	NA	human
186	5	Q8WUW1	NA	NA	human
186	5	Q9Y6W5	NA	UN	human
186	5	Q9Y2A7	NA	NED	human
186	5	Q7L576	NA	UN	human
186	5	Q8IZP0	NA	NA	human
1874	5	Q9H115	NA	NA	human
1874	5	P63027	0.095425	NA	human
1874	5	P60880	NA	NA	human
1874	5	Q15836	0.1186	UN	human
1874	5	Q86Y82	NA	ED	human
189	10	Q96GM5	NA	NA	human
189	10	O14497	0.325725	ED	human
189	10	P60709	NA	ED	human
189	10	Q969G3	NA	NA	human
189	10	Q92922	NA	NED	human
189	10	Q8TAQ2	NA	NA	human
189	10	Q12824	NA	NA	human
189	10	P51531	NA	NA	human
189	10	O96019	0.175625	ED	human
189	10	P51532	NA	NA	human
1895	3	Q8N6M7	NA	NA	human
1895	3	Q9BVC4	NA	NA	human
1895	3	P42345	NA	UN	human
190	4	Q12834	0.6295	UN	human
190	4	O60566	0.6482	UN	human
190	4	O43684	0.441266666667	NA	human
190	4	Q13257	NA	NA	human
191	14	P28070	NA	NED	human
191	14	P28066	NA	NED	human
191	14	P49721	NA	UN	human
191	14	P20618	NA	NED	human
191	14	P25786	NA	NED	human
191	14	P49720	NA	UN	human
191	14	Q99436	NA	ED	human
191	14	P28072	NA	UN	human
191	14	P25788	NA	NA	human
191	14	P25789	NA	UN	human
191	14	P25787	NA	UN	human
191	14	O14818	NA	UN	human
191	14	P60900	NA	UN	human
191	14	P28074	NA	UN	human
192	16	P28070	NA	NED	human
192	16	P28066	NA	NED	human
192	16	P49721	NA	UN	human
192	16	P20618	NA	NED	human
192	16	P25786	NA	NED	human
192	16	P28072	NA	UN	human
192	16	Q99436	NA	ED	human
192	16	P60900	NA	UN	human
192	16	Q9UL46	NA	ED	human
192	16	P25788	NA	NA	human
192	16	P25789	NA	UN	human
192	16	Q06323	NA	ED	human
192	16	P25787	NA	UN	human
192	16	O14818	NA	UN	human
192	16	P28074	NA	UN	human
192	16	P49720	NA	UN	human
193	36	P28070	NA	NED	human
193	36	P28066	NA	NED	human
193	36	O75832	NA	ED	human
193	36	P20618	NA	NED	human
193	36	P62333	NA	ED	human
193	36	P35998	NA	UN	human
193	36	P25786	NA	NED	human
193	36	Q06323	NA	ED	human
193	36	P17980	NA	NA	human
193	36	Q99436	NA	ED	human
193	36	P49720	NA	UN	human
193	36	Q9UL46	NA	ED	human
193	36	Q16401	NA	ED	human
193	36	P48556	NA	NA	human
193	36	P25787	NA	UN	human
193	36	O43242	NA	ED	human
193	36	O00487	NA	NED	human
193	36	P28074	NA	UN	human
193	36	Q9UNM6	NA	ED	human
193	36	P62191	NA	UN	human
193	36	O14818	NA	UN	human
193	36	P49721	NA	UN	human
193	36	P51665	NA	ED	human
193	36	O00233	NA	NA	human
193	36	O00231	NA	ED	human
193	36	P43686	NA	UN	human
193	36	P28072	NA	UN	human
193	36	P25789	NA	UN	human
193	36	P60900	NA	UN	human
193	36	Q15008	0.395014285714	ED	human
193	36	Q99460	NA	UN	human
193	36	Q13200	NA	UN	human
193	36	P62195	NA	NED	human
193	36	P25788	NA	NA	human
193	36	O00232	NA	ED	human
193	36	P55036	NA	ED	human
194	15	P28070	NA	NED	human
194	15	P28066	NA	NED	human
194	15	P49721	NA	UN	human
194	15	P20618	NA	NED	human
194	15	P25786	NA	NED	human
194	15	P49720	NA	UN	human
194	15	Q99436	NA	ED	human
194	15	P28072	NA	UN	human
194	15	P25788	NA	NA	human
194	15	P25789	NA	UN	human
194	15	P25787	NA	UN	human
194	15	O14818	NA	UN	human
194	15	P60900	NA	UN	human
194	15	P28074	NA	UN	human
194	15	P61289	NA	ED	human
2	2	Q9UQL6	NA	NA	human
2	2	P41182	NA	NA	human
201	2	P38398	NA	NA	human
201	2	Q99728	NA	NA	human
2051	1	Q9UDY8	NA	NA	human
2052	1	O95999	NA	UN	human
2053	2	Q9UDY8	NA	NA	human
2053	2	O95999	0.2081	UN	human
207	5	Q15369	0.24685	NA	human
207	5	Q93034	0.170875	ED	human
207	5	Q9UBF6	0.2441	NA	human
207	5	Q15370	0.22025	ED	human
207	5	Q96Q27	NA	NA	human
2074	1	Q9Y4K3	NA	NA	human
208	5	Q15369	0.26885	NA	human
208	5	Q93034	0.204175	ED	human
208	5	Q9UBF6	0.2663	NA	human
208	5	Q9Y576	NA	NA	human
208	5	Q15370	0.23675	ED	human
209	5	Q15369	0.281175	NA	human
209	5	Q93034	0.194125	ED	human
209	5	Q9UBF6	0.2711	NA	human
209	5	Q9NWX5	NA	NA	human
209	5	Q15370	0.245675	ED	human
210	5	Q15369	0.288425	NA	human
210	5	Q93034	0.2437	ED	human
210	5	Q9H672	NA	NA	human
210	5	Q9UBF6	0.298575	NA	human
210	5	Q15370	0.224575	ED	human
211	5	Q15369	0.2123	NA	human
211	5	Q93034	0.14865	ED	human
211	5	Q9UBF6	0.271325	NA	human
211	5	Q15370	0.215875	ED	human
211	5	Q8WXK4	NA	NA	human
2124	3	P03372	NA	NA	human
2124	3	Q9Y6Q9	0.1146	NA	human
2124	3	O15111	NA	UN	human
213	2	P49917	NA	NA	human
213	2	P18887	-0.018	NA	human
214	5	Q15369	0.244675	NA	human
214	5	Q93034	0.216375	ED	human
214	5	P62877	0.24505	ED	human
214	5	Q9Y6I7	NA	NA	human
214	5	Q15370	0.2177	ED	human
2153	3	P08962	0.22805	NA	human
2153	3	P11215	NA	NA	human
2153	3	P05107	NA	NA	human
2159	3	P31749	NA	NA	human
2159	3	P10275	NA	NA	human
2159	3	Q9UKG1	NA	ED	human
2170	3	P62877	0.1567	ED	human
2170	3	Q13616	0.10645	ED	human
2170	3	P49427	0.09345	NA	human
2171	2	Q13619	0.1975	UN	human
2171	2	O14757	NA	NA	human
2172	4	Q13619	0.219233333333	UN	human
2172	4	Q16531	NA	NED	human
2172	4	P62877	0.207266666667	ED	human
2172	4	Q9H211	0.1884	NA	human
2174	8	Q92905	NA	ED	human
2174	8	Q9UBW8	NA	UN	human
2174	8	Q99627	NA	NA	human
2174	8	Q7L5N1	NA	NA	human
2174	8	Q13098	NA	NA	human
2174	8	Q9BT78	NA	ED	human
2174	8	Q9UNS2	0.329271428571	UN	human
2174	8	P61201	0.257114285714	UN	human
2183	10	O60907	0.133255555556	NA	human
2183	10	Q13227	NA	NED	human
2183	10	O15379	0.106644444444	NA	human
2183	10	Q9UPN9	NA	NA	human
2183	10	O75164	0.127766666667	NA	human
2183	10	O75376	0.182666666667	NA	human
2183	10	Q86T24	NA	NA	human
2183	10	Q9BZK7	0.203077777778	UN	human
2183	10	P52732	NA	ED	human
2183	10	Q92828	0.0558333333333	NA	human
2187	5	Q9Y297	0.171425	NA	human
2187	5	P63208	NA	UN	human
2187	5	Q9UKB1	NA	NA	human
2187	5	Q13616	0.24575	ED	human
2187	5	P25963	NA	NA	human
2188	5	Q9Y297	0.139875	NA	human
2188	5	P63208	NA	UN	human
2188	5	P62877	0.274875	ED	human
2188	5	Q13616	0.2011	ED	human
2188	5	Q15843	NA	ED	human
2189	5	Q9Y297	0.1571	NA	human
2189	5	P84022	NA	NA	human
2189	5	P62877	0.1553	ED	human
2189	5	Q13616	0.2033	ED	human
2189	5	P63208	NA	UN	human
219	3	Q86VP6	NA	ED	human
219	3	P62877	0.21625	ED	human
219	3	Q13616	0.2455	ED	human
2191	4	Q8NFZ0	0.0532333333333	NA	human
2191	4	P63208	NA	UN	human
2191	4	P62877	0.186333333333	ED	human
2191	4	Q13616	0.220066666667	ED	human
2192	4	Q86WB0	NA	NA	human
2192	4	P63208	NA	UN	human
2192	4	P62877	0.2666	ED	human
2192	4	Q13616	0.270933333333	ED	human
2196	4	Q99638	NA	NA	human
2196	4	O60671	NA	NA	human
2196	4	P18858	NA	NA	human
2196	4	O60921	NA	UN	human
2197	4	Q99638	NA	NA	human
2197	4	O60921	NA	UN	human
2197	4	O60671	NA	NA	human
2197	4	P39748	NA	NA	human
2198	4	Q99638	NA	NA	human
2198	4	P06746	NA	ED	human
2198	4	O60671	NA	NA	human
2198	4	O60921	NA	UN	human
220	3	Q8N726	NA	NA	human
220	3	P06748	NA	NA	human
220	3	Q7Z6Z7	NA	NA	human
2203	6	O60885	NA	UN	human
2203	6	P35251	NA	NA	human
2203	6	P40937	NA	NA	human
2203	6	P35249	NA	NA	human
2203	6	P35250	NA	UN	human
2203	6	P40938	NA	UN	human
2204	3	Q9UJA3	0.42775	NA	human
2204	3	Q99741	0.4134	NA	human
2204	3	Q13416	NA	ED	human
221	3	Q13617	0.3478	ED	human
221	3	Q86VP6	NA	ED	human
221	3	P62877	0.268	ED	human
2210	4	Q99741	0.5901	NA	human
2210	4	Q13415	NA	NA	human
2210	4	Q5YLB2	NA	NA	human
2210	4	O75496	NA	NA	human
2211	5	P38398	NA	NA	human
2211	5	Q05048	NA	ED	human
2211	5	Q12996	NA	UN	human
