proID	wholeProIDlist	geneName	t.0	t.1	t.2	t.4	t.8	t.16	t.32	t.0.1	t.1.1	t.2.1	t.4.1	t.8.1	t.16.1	t.32.1	t.0.2	t.1.2	t.2.2	t.4.2	t.8.2	t.16.2	t.32.2	t.0.3	t.1.3	t.2.3	t.4.3	t.8.3	t.16.3	t.32.3	c1_k10	c2_k10	c2_k20	c2_k12	X.dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	med4	med8	deltascore	def	rel.abun
Q8BZA9	Q8BZA9	Tigar	1	NA	NA	0.871764943	0.95687753	0.84996726	0.776850529	1	1.024729888	0.948861474	0.881775699	0.612732489	0.665155973	0.447963054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01772709	0.049088667	0.011777773	0.21789149	12	0.953044701	0.027072519	0.046955299	0.024581835	1	56.41083908	39.10101406	73.0399919	46.9	58.2	0.183866351	0.816133649	0.05128145	0.94871855	0.876770321	0.78480501	0.010350219	ED	0.059364977
Q8BZM1	Q8BZM1;Q3T9A5	Glmn	1	NA	NA	0.902956611	0.880261042	NA	NA	1	1.019575952	1.06913713	1.161122051	1.01832249	0.786385338	0.644874268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012744669	5.01E-07	0.017273187	0.166496331	10	0.961114032	0.006967626	0.038885968	0.005608361	1	78.46417805	54.38722379	63.89914244	46	40.8	3.01E-06	0.999996992	0.093993754	0.906006246	1.032039331	0.949291766	-0.057556319	ED	0.008079136
Q8BZQ7	Q8BZQ7	Anapc2	1	0.622039324	0.384843038	0.330902017	0.209648616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.227140023	0.804334072	0.092172693	0.352664232	5	0.999917375	0.083165944	8.26E-05	0.003578919	1	4.402570651	3.051629434	4.171246273	1.4	5.9	0.695190364	0.304809636	0.20720558	0.79279442	0.330902017	0.209648616	0.324771765	UN	0.040433885
Q8C052	Q8C052	Map1s	1	1.10127509	0.901429345	0.965430963	0.831391245	0.80284326	0.669686668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013240156	0.021531662	0.008712259	0.092277027	7	0.99533939	0.003586084	0.00466061	0.003133554	1	75.52780942	52.35188816	101.851898	65.4	78.3	0.189191722	0.810808278	0.086269137	0.913730863	0.965430963	0.831391245	-0.057146708	ED	0.049306017
Q8C078-2	Q8C078-2;Q8C078;Q8C078-5;Q8C078-4;Q8C078-3	Camkk2	1	1.289868348	1.274900072	0.983432291	0.981112362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27E-07	0.000471658	3.16E-05	3.56623913	5	0.999998381	0.02488366	1.62E-06	0.024896357	1	7863663.527	5450676.202	31605.54541	4000	198.2	0.000132239	0.999867761	8.87E-06	0.999991129	0.983432291	0.981112362	0.007172345	ED	0.002280907
Q8C079-4	Q8C079-4;Q8C079;Q8C079-3	Strip1	1	0.74349184	0.654785806	0.588070279	0.45948034	0.305396306	0.237528747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054553444	0.249591201	0.02483229	0.189658378	7	0.665661829	0.080668593	0.334338171	0.004873691	1	18.3306485	12.70583733	19.66438111	5.1	25.3	0.568221833	0.431778167	0.115773287	0.884226713	0.588070279	0.45948034	0.142079254	UN	0.019655067
Q8C0D5	Q8C0D5	Eftud1	1	1.090634011	0.92969552	0.917419886	1.033979754	0.850019333	0.475239092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019444979	0.000143019	0.052123682	0.051979834	7	0.983497336	0.012159642	0.016502664	0.005123767	1	51.42715644	35.64658849	38.31793866	31.7	22	0.002743876	0.997256124	0.50069089	0.49930911	0.917419886	1.033979754	0.102897618	ED	0.030171701
Q8C0E3	Q8C0E3	Trim47	1	0.956465084	0.690162847	0.97484698	0.501609307	NA	NA	1	1.053751172	1.048623698	0.949755414	0.814132343	0.435871006	0.288518325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.042188903	0.053876186	9.64E-06	0.011611352	12	0.952802482	0.026654013	0.047197518	0.024158312	1	23.70291524	16.42960887	18416.76362	14.4	4000	0.822693718	0.177306282	0.00082914	0.99917086	0.962301197	0.657870825	-0.170945558	UN	0.114614437
Q8C0I1	Q8C0I1;A2AL50;H3BKN2;A2AL49	Agps	1	1.036616755	1.147058927	NA	NA	NA	NA	1	0.942428424	0.90931638	0.761365539	0.776281142	0.703719361	0.569652304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019478013	0.040772496	0.009212092	0.09631203	10	0.956418492	0.009149458	0.043581508	0.007022503	1	51.33993945	35.58613428	83.56127036	46.2	72.9	0.297425956	0.702574044	0.08729845	0.91270155	0.761365539	0.776281142	0.146021432	ED	0.019232674
Q8C0N2	Q8C0N2	Agpat9	1	0.891074533	0.840654034	0.891844693	0.723816552	0.558527412	0.413659961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030089404	0.747371948	0.025595534	2.258372955	7	0.977181732	0.00622783	0.022818268	0.002172652	1	33.234291	23.0362551	29.68751141	23.3	27	0.24864783	0.75135217	0.011206606	0.988793394	0.891844693	0.723816552	-0.047145377	ED	0.026001829
Q8C0P0	Q8C0P0;Q8C0P0-2	Mastl	1	0.652896619	0.671933456	0.673855582	0.570360739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.085792655	4.994710212	0.021422654	1.702794868	5	0.99986866	0.037059806	0.00013134	0.00110069	1	11.65600947	8.079330104	12.01726738	15.3	31.9	0.745756838	0.254243162	0.012424566	0.987575434	0.673855582	0.570360739	0.11399634	ED	0.007799678
Q8C0R0-2	Q8C0R0-2;Q8C0R0	Usp37	1	0.892607894	0.677255448	0.363971333	0.100444221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274364273	5.79E-07	0.343362579	0.77269293	5	0.999913919	0.013863795	8.61E-05	0.000577367	1	3.64478942	2.52637551	4.206545289	3	2.5	7.49E-07	0.999999251	0.307657259	0.692342741	0.363971333	0.100444221	-0.13839619	ED	0.013768957
Q8C0Z1	Q8C0Z1	Itfg3	1	1.000645102	0.612155747	0.48792998	0.273370606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.167372236	0.196047142	7.24E-05	0.02453875	5	0.999998106	0.011330925	1.89E-06	0.009995413	1	5.974706576	4.141351018	1541.038589	3.8	3218.7	0.888756484	0.111243516	0.00294177	0.99705823	0.48792998	0.273370606	0.06911993	ED	0.028795434
Q8C129	Q8C129	Lnpep	1	NA	NA	0.822974996	0.847711601	0.70026518	0.703403105	1	0.842263688	0.769110418	0.645024513	0.625200146	0.753186734	0.625364922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016449435	0.371591942	0.003380276	0.675584041	12	0.23590161	0.03254799	0.76409839	0.007322524	2	60.79236171	42.13805412	191.8117366	118.8	204.5	0.354851475	0.645148525	0.004978576	0.995021424	0.733999755	0.736455874	0.156293606	UN	0.052187709
Q8C156	Q8C156	Ncaph	1	0.819705325	0.913034466	0.752473654	0.795361827	0.531332402	0.412385834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030632479	4.85402012	0.024789951	4.062697046	7	0.983094027	0.012111229	0.016905973	0.005032259	1	32.64508909	22.62785146	18.49165277	22.9	27.8	0.544373005	0.455626995	0.006064839	0.993935161	0.752473654	0.795361827	0.169910224	UN	0.064984875
Q8C166	Q8C166;B7ZCP4;B7ZCP6;E9Q806;A3KGK7;B7ZCP5	Cpne1	1	1.112929222	1.020202683	NA	NA	1.314557426	1.133990496	1	NA	NA	0.909344956	1.050712623	NA	NA	1	1.125432409	1.085169733	1.054095842	0.990509905	1.059559355	0.986854709	NA	NA	NA	NA	NA	NA	NA	5.90E-06	0.000318223	2.12E-06	3.462701186	15	0.949606551	0.009405633	0.050393449	0.009403435	1	169461.9734	117462.0891	472674.7626	4000	204.2	9.19E-05	0.999908108	6.11E-07	0.999999389	0.981720399	1.020611264	0.0286496	ED	0.044630318
Q8C167-2	Q8C167-2;Q8C167;Q8C167-3	Prepl	1	1.020519908	0.699201297	0.61318768	0.376359755	0.22434294	0.14864006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06987684	0.142050621	0.010503036	0.031107603	7	0.696635372	0.075010521	0.303364628	0.00491687	1	14.31089322	9.919555284	22.8794942	5.5	44.3	0.82035157	0.17964843	0.252412268	0.747587732	0.61318768	0.376359755	0.000479325	UN	0.026793296
Q8C1A5	Q8C1A5	Thop1	1	NA	NA	1.086397085	1.066640825	1.131608128	1.118447221	1	1.012849942	1.094503063	1.024419821	1.032933553	0.912429523	0.847306115	1	0.977883308	0.885536668	1.118373303	0.923188434	0.848799701	0.756548574	NA	NA	NA	NA	NA	NA	NA	0.002889831	9.51E-07	0.016854562	0.016877044	19	0.925395203	0.009967486	0.074604797	0.009628536	1	346.0410006	239.8573439	118.5765184	99	68	5.63E-05	0.999943659	0.49966676	0.50033324	1.086397085	1.032933553	-0.066665363	ED	0.185442641
Q8C1B1	Q8C1B1;H7BX08;Q8C1B1-2	Camsap2	1	1.035226058	0.934520198	0.770315701	0.562639216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.067595019	5.29E-06	0.097314404	0.43692867	5	0.99999416	0.003253802	5.84E-06	0.001166239	1	14.79398951	10.25441212	12.56452215	9.2	7.6	1.21E-05	0.9999879	0.182153796	0.817846204	0.770315701	0.562639216	-0.026603493	ED	0.009992183
Q8C1B7-3	Q8C1B7-3;Q8C1B7-2;Q8C1B7	11-Sep	1	0.777252005	0.687311734	0.749215623	0.721238777	0.702072127	0.654138815	1	0.857843148	0.743378559	0.809082593	0.689736268	0.66485971	0.609022607	1	0.973161906	0.895274975	0.925221347	0.901307613	0.805894145	0.877196449	NA	NA	NA	NA	NA	NA	NA	0.014655398	0.41384707	0.004247279	0.896580108	21	0.081769984	0.029541701	0.918230016	0.011356304	2	68.23424177	47.2963723	161.8519272	109.7	162.8	0.315810811	0.684189189	0.004714865	0.995285135	0.809082593	0.721238777	0.048461764	UN	1.720690895
Q8C1Y8	Q8C1Y8	Ccz1	1	1.001724976	0.839462129	0.780736413	0.498220686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081318021	0.195766577	0.080256416	3.339576763	5	0.999998624	0.003045168	1.38E-06	0.003470023	1	12.2973971	8.523906126	12.05295578	8.5	8.6	0.055374134	0.944625866	0.023467933	0.976532067	0.780736413	0.498220686	-0.100838392	ED	0.01324369
Q8C253	Q8C253;P16110	Lgals3	1	0.990032595	1.048144339	0.948197968	0.924918929	0.805489856	0.778923726	1	1.029094278	1.029967727	1.047134071	1.018934168	0.933738726	0.873634999	1	1.093338495	0.986443229	1.200711939	0.990017871	0.959846766	0.790281352	NA	NA	NA	NA	NA	NA	NA	0.00602709	0.00745313	0.006061357	2.867989018	21	0.93143595	0.00464711	0.06856405	0.004654498	1	165.9175452	115.0052786	164.8996964	114.3	114.4	0.002591995	0.997408005	0.002108995	0.997891005	1.047134071	0.990017871	-0.051073118	ED	3.899349305
Q8C263	Q8C263	Ska3	1	0.734649779	0.719357941	0.652259683	0.502601062	0.274926146	0.197265805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.059181405	0.122638507	0.013075071	0.041947284	7	0.91235157	0.054394992	0.08764843	0.00845665	1	16.89719952	11.71224621	25.56835425	6.8	38.6	0.745134231	0.254865769	0.237631979	0.762368021	0.652259683	0.502601062	0.083333239	ED	0.021431739
Q8C2E4	Q8C2E4	Ptcd1	1	0.608045852	0.430339322	0.218139555	0.155031156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.272792722	0.520876627	2.19E-05	0.066973721	5	0.999534784	0.085293338	0.000465216	0.000920779	1	3.665786949	2.540929888	5203.848585	1.5	1207.4	0.886070117	0.113929883	0.000326895	0.999673105	0.218139555	0.155031156	0.590555673	UN	0.016325124
Q8C2E7	Q8C2E7;Q8C2E7-2	Kiaa0196	1	0.679301682	0.430164044	0.307958299	0.238539315	0.150351213	0.166712865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07757856	0.445728777	0.00929166	0.090820991	7	0.30434327	0.412418448	0.69565673	0.010481779	2	12.89015934	8.934777606	20.08101461	1.9	66	0.830731468	0.169268532	0.092812044	0.907187956	0.307958299	0.238539315	0.461180328	UN	0.023449423
Q8C2Q3	Q8C2Q3;E9QL13;Q8C2Q3-2	Rbm14	1	NA	NA	NA	NA	0.984260092	0.878775334	1	1.096387389	1.069057342	1.060923795	0.92098247	0.936507273	0.978787989	1	0.886918276	0.884674608	0.735509765	0.85938674	0.803302289	0.85722796	NA	NA	NA	NA	NA	NA	NA	0.004379373	0.047099677	4.72E-06	0.340943407	17	0.86111655	0.010967971	0.13888345	0.008739784	1	228.3431977	158.2754437	186268.5407	4000	1829.1	0.121377443	0.878622557	1.38E-05	0.999986165	0.89821678	0.890184605	0.049180628	ED	0.28193176
Q8C2Q8	Q8C2Q8;Q91VR2;A2AKU9;A2AKV2;A2AKV3;A2AKV1	Atp5c1	1	0.935340307	0.72912324	0.783279449	0.532031691	0.310480268	0.273317644	1	0.903855051	0.925310159	0.841438666	0.695174134	NA	NA	1	0.796296276	0.679753024	0.585631599	0.430114886	0.353820179	0.352331103	NA	NA	NA	NA	NA	NA	NA	0.046428734	1.958288441	0.035465245	1.975978312	19	0.561543629	0.057347464	0.438456371	0.034346945	1	21.53838621	14.92927168	14.41587739	13.3	19.3	0.497751821	0.502248179	0.017631738	0.982368262	0.783279449	0.532031691	-0.07126036	UN	0.336657324
Q8C3I8	Q8C3I8	Fam203a	1	NA	NA	0.703123065	0.596782142	0.604625359	0.465833731	1	0.939484984	0.943606365	0.957001517	0.79552451	0.67557255	0.375030646	1	1.156331624	1.112764817	1.08340608	0.951806353	0.796753784	0.492338665	NA	NA	NA	NA	NA	NA	NA	0.025404361	6.18E-06	0.025947653	1.262072666	19	0.93441122	0.018945186	0.06558878	0.0188424	1	39.36332109	27.28457503	39.33128553	27.2	26.7	4.89E-06	0.999995106	0.020145376	0.979854624	0.957001517	0.79552451	-0.070426508	ED	0.307192912
Q8C3R1	Q8C3R1;E9QLK3;Q8C3R1-2	Brat1	1	1.171326477	0.8262737	1.035669082	0.604529381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.048350241	3.81E-06	0.148484253	0.148610169	5	0.999997733	0.023451776	2.27E-06	0.017920882	1	20.68242017	14.33596122	13.46338998	10.8	7.7	2.57E-05	0.999974337	0.499788088	0.500211912	1.035669082	0.604529381	-0.286700177	UN	0.003723032
Q8C3V4	Q8C3V4;A0A087WSP5;Q99K94;P42225	Stat1	1	1.198713356	0.936760448	0.91365272	0.65104476	0.462581514	0.228210475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.046416507	1.11E-05	0.048613452	0.752523199	7	0.995117961	0.00941263	0.004882039	0.008008541	1	21.54405956	14.93320414	21.89897706	15.2	14.3	1.48E-05	0.99998523	0.0606806	0.9393194	0.91365272	0.65104476	-0.124283706	ED	0.025049911
Q8C3X2	Q8C3X2;Q8C3X2-2	Ccdc90b	1	0.731807173	0.604102311	0.565021881	0.481828498	0.635017267	0.627755771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.023157606	0.606544666	1.09E-07	0.491273127	7	0.637198183	0.128794587	0.362801817	0.007243185	1	43.18235719	29.93172914	4099385.416	4000	646.5	0.552500306	0.447499694	2.22E-07	0.999999778	0.565021881	0.481828498	0.2058073	UN	0.034260718
Q8C3X8	Q8C3X8	Lmf2	1	NA	NA	1.05851454	0.992162876	0.875849332	0.975093401	1	1.118907083	1.054766434	1.064296565	0.906833298	NA	NA	1	0.973524505	0.833517386	0.761265028	0.866040757	0.80774744	0.967479878	NA	NA	NA	NA	NA	NA	NA	0.003624368	0.024617494	2.11E-06	0.214275922	17	0.874798365	0.011126741	0.125201635	0.009119079	1	275.9101782	191.2463621	425334.6625	4000	2971.1	0.103048021	0.896951979	9.84E-06	0.999990158	1.05851454	0.906833298	-0.105764868	ED	0.043026286
Q8C3Y4	Q8C3Y4	Kntc1	1	0.856435878	0.74998008	0.756802425	0.672834169	0.452779795	0.371889161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036150724	0.289230981	0.024700099	0.615077957	7	0.939632252	0.023404206	0.060367748	0.004579118	1	27.66196338	19.17381193	28.64269167	17.9	27.6	0.319836473	0.680163527	0.038607293	0.961392707	0.756802425	0.672834169	0.080524864	ED	0.019696541
Q8C4B4	Q8C4B4	Unc119b	1	0.697641215	0.567640826	0.580765671	0.368453038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137102946	1.344458245	0.080165268	1.229241902	5	0.999979037	0.02894177	2.10E-05	0.003731518	1	7.293789294	5.055669484	6.346444944	4.6	8.3	0.522383405	0.477616595	0.061222567	0.938777433	0.580765671	0.368453038	0.044186915	ED	0.111662392
Q8C4J7	Q8C4J7	Tbl3	1	0.740548809	0.67885105	NA	NA	NA	NA	1	NA	NA	0.988459936	1.087178484	NA	NA	1	0.875058668	0.672685306	0.686967435	0.603215313	0.490029456	0.357307368	NA	NA	NA	NA	NA	NA	NA	0.03535908	4.9435797	0.025987876	3.20975786	13	0.876564803	0.044149492	0.123435197	0.030601589	1	28.28127912	19.60308888	15.27102491	20	26.5	0.606325896	0.393674104	0.008031495	0.991968505	0.837713686	0.845196899	0.09298607	ED	0.039049235
Q8C547	Q8C547	Heatr5b	1	0.822332984	0.653504617	0.611291782	0.431639215	0.350433548	0.215234542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.055433461	1.918494421	0.039843865	1.385234883	7	0.923132088	0.06168494	0.076867912	0.010406499	1	18.03964571	12.50412956	10.82612284	8.9	17	0.580705695	0.419294305	0.027959062	0.972040938	0.611291782	0.431639215	0.07209829	ED	0.00913452
Q8C570	Q8C570	Rae1	1	NA	NA	NA	NA	0.790747956	1.089151689	1	0.91759316	0.815854064	0.886315928	0.808830848	1.014148302	0.859174474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003148984	0.562411736	1.13E-07	1.775487423	10	0.900368942	0.016781533	0.099631058	0.009032339	1	317.5627539	220.1177275	6747027.329	4000	302.9	0.240562872	0.759437128	6.34E-08	0.999999937	0.886315928	0.808830848	0.014599078	ED	0.034976773
Q8C5L3-3	Q8C5L3-3;E9Q027;Q8C5L3-2;Q8C5L3;E9Q8D5	Cnot2	1	NA	NA	1.062794912	0.967321602	0.758198087	0.602652436	1	1.018927995	1.001254538	0.940014532	0.953317058	0.762796446	0.666864234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01415144	0.012601817	0.014132845	2.596604351	12	0.964173691	0.003009604	0.035826309	0.003002178	1	70.66418734	48.98068222	70.79868109	49.1	49	0.004829751	0.995170249	0.005413354	0.994586646	1.001404722	0.96031933	-0.021648444	ED	0.115629237
Q8C5N3-2	Q8C5N3-2;B1AYU7;Q8C5N3;B1AYU4	Cwc22	1	NA	NA	0.605307553	0.450085404	NA	NA	1	0.879552108	0.718382643	0.396106483	0.285471804	0.226206894	0.171965174	1	0.853813416	0.605271946	0.457902526	0.221388091	0.158452183	NA	NA	NA	NA	NA	NA	NA	NA	0.083347982	0.202362899	0.001864046	0.039360617	16	0.009384558	0.181273774	0.990615442	0.027685465	2	11.99789102	8.31630433	91.49165443	3.9	351.2	0.837166786	0.162833214	0.045216778	0.954783222	0.457902526	0.285471804	0.154292935	NED	0.091997555
Q8C5P5-2	Q8C5P5-2;Q8C5P5	Nt5dc1	1	0.995575434	0.830611786	0.904918722	0.618401617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054355263	0.078768773	0.054040753	3.025300925	5	0.999998399	0.004861428	1.60E-06	0.004907402	1	18.39748241	12.75216307	18.35714022	12.8	12.8	0.025375968	0.974624032	0.01754945	0.98245055	0.904918722	0.618401617	-0.140398434	ED	0.013611539
Q8C5R8	Q8C5R8	Prps1l1	1	0.700026056	0.683388066	0.689315983	0.669907956	0.765610482	0.873666175	1	0.721150035	0.662360721	0.783173107	0.73787066	0.596586325	0.635374836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015290974	2.783740525	1.86E-06	1.528237746	14	0.013161618	0.065964731	0.986838382	0.008076571	2	65.3980585	45.33047987	190231.3418	4000	164.1	0.645583152	0.354416848	1.22E-06	0.999998781	0.736244545	0.703889308	0.130625869	UN	0.017388398
Q8C5X1	Q8C5X1	4931406P16Rik	1	0.861771536	0.978685687	0.752883004	0.64879051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.056334107	0.961542943	0.050872981	4.984146895	5	0.999998245	0.004119053	1.75E-06	0.003863211	1	17.75123553	12.30421886	16.64607145	13	13.6	0.161721006	0.838278994	0.010103829	0.989896171	0.752883004	0.64879051	0.067522735	ED	0.008640632
Q8C6E0	Q8C6E0;Q5SNY8	Ccdc104	1	0.964328887	0.837788352	0.76316246	0.409315828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101383354	0.065633812	0.102024478	2.179544124	5	0.999998248	0.005989339	1.75E-06	0.005625032	1	9.863552166	6.836893374	9.960436812	6.9	6.8	0.029233234	0.970766766	0.044716814	0.955283186	0.76316246	0.409315828	-0.176349765	UN	0.01131683
Q8C6G8	Q8C6G8;E0CYH4	Wdr26	1	NA	NA	0.706902438	0.55060587	NA	NA	1	0.93600127	0.728748687	0.548235064	0.452192191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.094628589	0.163494718	0.000110039	0.110046528	8	0.977151202	0.011817857	0.022848798	0.007494353	1	10.56763094	7.324923591	3659.669067	7.9	2595.8	0.597696764	0.402303236	0.000998931	0.999001069	0.627568751	0.501399031	0.120725537	ED	0.025025335
Q8C761	Q8C761	Wdr60	1	1.051035156	0.857421	0.663263009	0.524698572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.083054844	1.49E-05	0.088888168	1.479223791	5	0.999998144	0.004863259	1.86E-06	0.00436143	1	12.04023694	8.345656286	11.92600151	8.2	7.8	1.01E-05	0.999989943	0.056684835	0.943315165	0.663263009	0.524698572	0.088118007	ED	0.006307052
Q8C788	Q8C788;Q91ZR2	Snx18	1	NA	NA	NA	NA	0.803946033	1.013985088	1	0.967861372	0.872175745	0.95149231	1.020218058	0.783971935	0.786140763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005665806	0.147527795	0.001862822	0.933704045	10	0.959650885	0.010268352	0.040349115	0.008138994	1	176.4973932	122.3386705	464.4988842	323.2	372	0.136444183	0.863555817	0.001991116	0.998008884	0.95149231	1.020218058	0.059731868	ED	0.012111335
Q8C7R4	Q8C7R4;D3Z061	Uba6	1	0.984215332	0.860314301	0.732638235	0.738177414	0.598087704	0.491461978	1	NA	NA	0.792025545	0.623910815	NA	NA	1	1.038533148	1.063752881	0.959301158	0.840845939	0.675225618	0.545581985	NA	NA	NA	NA	NA	NA	NA	0.023742466	0.573233077	0.019798286	2.245586895	17	0.870173554	0.013643144	0.129826446	0.011072588	1	42.11862446	29.19440579	40.59262363	31	34.9	0.203359237	0.796640763	0.008739479	0.991260521	0.792025545	0.738177414	0.081376091	ED	0.124754661
Q8C7V3	Q8C7V3	Utp15	1	1.023109985	0.998593532	0.873229894	0.949888677	1.000427738	1.108453369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.41E-07	0.04838846	1.29E-06	1.844376513	7	0.996160995	0.004592393	0.003839005	0.00448527	1	2268725.146	1572560.438	756085.9752	4000	374.3	0.025564959	0.974435041	6.99E-07	0.999999301	0.873229894	0.949888677	0.109851178	ED	0.035632034
Q8C7X2-2	Q8C7X2-2;Z4YJW0;Q8C7X2	Emc1	1	0.710127436	0.537051787	0.458327128	0.41403127	0.398546402	0.381424362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041994644	0.49081075	0.00356256	0.255124715	7	0.002474741	0.179703217	0.997525259	0.000237693	2	23.81256037	16.50560908	97.34453723	2.7	192	0.657980178	0.342019822	0.013771687	0.986228313	0.458327128	0.41403127	0.339265208	NED	0.087643366
Q8C845	Q8C845;Q9D8Y0	Efhd2	1	1.091207593	1.051218952	1.152036589	0.880298576	0.971293263	0.902766445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002934847	8.31E-07	0.003715206	0.220940514	7	0.996122985	0.006564957	0.003877015	0.006375687	1	340.7332603	236.1782987	273.689179	190.7	186.6	3.76E-06	0.999996237	0.016537329	0.983462671	1.152036589	0.880298576	-0.205278392	UN	0.109517032
Q8C854	Q8C854;A2ATP6;Q8C854-3;G8JL68;A2ATP5;Q8C854-2;F6XJA1;Q8C854-1	Myef2	1	NA	NA	NA	NA	0.394475401	0.356367343	1	NA	NA	1.009320507	0.866879361	0.601605066	0.50431958	1	0.721405063	0.852241169	0.573497677	0.610897015	0.460496789	0.466376112	NA	NA	NA	NA	NA	NA	NA	0.030629401	4.989177719	0.020414941	2.48383985	15	0.797345961	0.052479822	0.202654039	0.03455281	1	32.64836977	22.63012545	16.414754	22.2	33.7	0.667625584	0.332374416	0.008152102	0.991847898	0.791409092	0.738888188	0.082635926	UN	0.127201402
