id	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
-1	1	0.8337362	0.6511703	0.662681	0.4709919	0.5057214	0.3109401	1	0.816587	0.7606262	0.6620873	0.6287856	NaN	NaN	0.6623842	0.5498887	0.04352361	0.3229427	0.02433307	0.4685597	12	0.0530601	0.008442718	0.9469399	0.001075409	2	22.97604	33.14742	25.59194	13.3	27.7	0.4080123	0.5919877	0.04936789	0.9506321	0.11289	0.01891078	UN	Q969X6	CIRH1A
-1	1	0.8698057	0.7149814	0.5685967	0.4714041	0.2845419	0.2037131	1	0.9495138	0.9433584	0.6805759	0.6277756	0.4929123	0.3516547	0.6245863	0.5495899	0.04773	0.1269876	0.02068228	0.1023497	14	0.6152968	0.01174437	0.3847032	0.005645665	1	20.95118	30.22617	25.9385	8.6	29.2	0.5537155	0.4462845	0.1681049	0.8318951	0.1713743	0.06829602	UN	Q8NBJ5	COLGALT1
-1	1	0.7117899	0.5243626	0.60027	0.4912131	0.5369706	0.4013472	1	0.8505348	0.697436	0.7103973	0.6078369	0.4866367	0.4314676	0.6553336	0.549525	0.03413085	0.5560634	0.01317244	0.5638803	14	0.01329585	0.01460607	0.9867042	0.001793595	2	29.29901	42.26954	39.11589	17.8	51.8	0.4965101	0.5034899	0.02282709	0.9771729	0.1232603	0.003009375	UN	Q5T4S7-3	UBR4
-1	1	0.7045212	0.6580677	0.6692102	0.5955744	0.6920609	0.6015173	1	0.8445116	0.6604654	0.6060749	0.503355	0.5820383	0.4403057	0.6376425	0.5494647	0.02655547	0.4654307	0.004954002	0.4890986	14	0.0154254	0.01461367	0.9845746	0.001873497	2	37.65702	54.3276	104.4787	44	138.9	0.4876023	0.5123977	0.01002728	0.9899727	0.1505721	0.04015352	UN	J3QS48	MPDU1
-1	1	0.9373645	0.6701201	0.7086859	0.482992	0.4121469	0.28111	1	0.9530283	0.8333734	0.6945843	0.6158651	0.4883119	0.4268129	0.7016351	0.5494285	0.0393103	1.890396	0.02895079	1.918986	14	0.6484047	0.008514679	0.3515953	0.00426308	1	25.43862	36.70018	17.66282	16.2	23.7	0.4962474	0.5037526	0.01486228	0.9851377	0.0549036	0.06243398	UN	O43491	EPB41L2
-1	1	0.8732923	0.6944181	0.6844412	0.5165293	0.5304641	0.3031582	1	0.8653966	0.7491512	0.6426326	0.5816417	0.4481964	0.4184069	0.6635369	0.5490855	0.03793063	1.725263	0.02533118	1.596247	14	0.1593136	0.008445676	0.8406864	0.002207249	2	26.36391	38.03509	19.27289	16.6	27	0.5194212	0.4805788	0.01562131	0.9843787	0.1104203	0.08126976	UN	F5H669	CPSF7
-1	1	0.9236416	0.7050142	0.7677545	0.476723	0.2811742	0.2411293	1	0.8962028	0.7975488	0.7498996	0.620876	0.4413173	0.3219406	0.758827	0.5487995	0.04705594	0.09407242	2.57E-05	0.03157473	14	0.3122123	0.008920882	0.6877878	0.002992389	2	21.2513	30.65915	9768.433	9	4000	0.7487032	0.2512968	0.000814746	0.9991853	-0.02402959	0.4412107	UN	P00374	DHFR
-1	1	0.8595112	0.6270934	0.6963418	0.4871045	0.4695278	0.2542582	1	0.884138	0.8520343	0.6420793	0.6098417	0.4536432	0.3123808	0.6692105	0.5484731	0.04404987	0.2281163	0.02817837	0.359823	14	0.08535624	0.006721307	0.9146438	0.001434745	2	22.70154	32.7514	23.41989	12	23.7	0.387993	0.612007	0.07262442	0.9273756	0.1013481	0.3710329	UN	Q13492-2	PICALM
-1	1	0.8041939	0.6875367	0.632392	0.5481992	0.514658	0.4292711	1	0.8938165	0.8274696	NaN	NaN	NaN	NaN	0.632392	0.5481992	0.033423	0.2070114	0.009606412	0.2289541	10	0.02858172	0.008178217	0.9714183	0.000445338	2	29.91952	43.16475	56.96199	16.8	70.2	0.4748344	0.5251656	0.04026825	0.9597318	0.1576875	0.008051199	UN	P49959-2	MRE11A
-1	1	0.8975939	0.737367	0.6247537	0.4986781	0.5292138	0.4497175	1	0.9724257	0.7972823	0.7679615	0.5976433	0.7552401	0.7808961	0.6963576	0.5481607	0.02270337	0.1743463	1.41E-05	0.2074623	14	0.2623334	0.01310947	0.7376666	0.004101181	2	44.04633	63.54542	38470.63	4000	1859	0.4566327	0.5433673	6.81E-05	0.9999319	0.06129858	0.07263389	UN	O60832	DKC1
-1	1	0.7707124	0.5450717	0.6091334	0.5502055	0.3514287	0.3416855	1	1.047914	0.7612797	0.7297212	0.5454883	NaN	NaN	0.6694273	0.5478469	0.04547586	0.1769637	0.01571269	0.1603245	12	0.3687851	0.01304675	0.6312149	0.003630589	2	21.98969	31.72442	33.21642	8.3	41.2	0.524666	0.475334	0.08925775	0.9107422	0.100453	0.002033174	UN	Q8N3C0	ASCC3
-1	1	0.7957088	0.6322208	0.6692768	0.5540726	0.5196528	0.3855384	1	0.9532087	0.782496	0.651332	0.5396831	0.4826627	0.3955797	0.6603044	0.5468778	0.03551945	0.2300842	0.01443831	0.2799604	14	0.003102854	0.009193342	0.9968972	0.00074273	2	28.15359	40.61705	39.9771	15.1	46.5	0.451106	0.548894	0.0490434	0.9509566	0.1132894	0.1042395	UN	E7ETZ4	BZW2
-1	1	0.8178673	0.6378763	0.6418694	0.4996417	0.4409165	0.3691697	1	0.9053341	0.80609	0.6755821	0.5914014	0.5855085	0.4716475	0.6587257	0.5455216	0.03382034	0.2165746	0.01120973	0.2470973	14	0.03134585	0.01076372	0.9686542	0.001697707	2	29.56801	42.65762	49.697	16.2	60.1	0.4670859	0.5329141	0.04339693	0.9566031	0.1144415	1.201295	UN	P05388	RPLP0
-1	1	0.8113748	0.5589821	NaN	NaN	0.3228548	0.1686238	1	0.6074597	0.7770745	0.5043792	0.5453893	0.2652599	0.2635798	0.5043792	0.5453893	0.05619472	1.804588	0.0390164	1.168765	12	0.4507004	0.01803797	0.5492996	0.005621126	2	17.79527	25.67314	10.41105	7.5	17.3	0.6069202	0.3930798	0.03230419	0.9676958	0.3812992	0.02648405	UN	P49757-4	NUMB
-1	1	0.6406721	0.5372686	0.5376368	0.5251738	0.4425424	0.3497615	1	0.9974027	0.6348504	0.7571936	0.5639759	NaN	NaN	0.6474152	0.5445749	0.04316392	0.5408625	0.01925825	0.5576511	12	0.1967623	0.01670055	0.8032377	0.003478346	2	23.1675	33.42363	27.27001	12.5	35.1	0.4923585	0.5076415	0.03338176	0.9666182	0.1308925	0.02601407	UN	H0Y621	ERGIC3
-1	1	0.9528764	0.7464147	0.6702775	0.5207318	0.5336361	0.3730495	1	0.9914889	0.7513838	0.6721117	0.5667684	0.5340708	0.4078123	0.6711946	0.5437501	0.03461745	0.1680068	0.01407543	0.214022	14	0.006198749	0.007124908	0.9938012	0.000702089	2	28.88716	41.67537	42.4192	15.9	47.4	0.4397753	0.5602247	0.061708	0.938292	0.09406343	1.0347	UN	P14866	HNRNPL
-1	1	1.193767	0.7578915	0.6411961	0.4239483	NaN	NaN	1	NaN	NaN	0.6427433	0.6627756	0.3719605	0.2675188	0.6419697	0.543362	0.04989363	0.1162961	0.01731225	0.07835934	10	0.7774695	0.009925074	0.2225305	0.003652663	1	20.04264	28.91541	28.38984	8.6	33.9	0.5974459	0.4025541	0.180955	0.819045	0.1382243	0.01991504	UN	B4DPY8	TOX4
-1	1	0.8364064	0.5433463	0.5854267	0.5430421	0.4323206	0.4442466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5854267	0.5430421	0.03502291	0.4407732	0.007358073	0.3552619	7	0.7409672	0.02022805	0.2590328	0.001503269	1	28.55274	41.1929	61.90923	11	92.7	0.5537108	0.4462893	0.02029142	0.9797086	0.23013	0.02933143	UN	Q15070-2	OXA1L
-1	1	0.8169975	0.6931057	0.7102353	0.5383381	0.5461124	0.3840336	1	0.8689644	0.7464195	0.6325489	0.5477007	0.617153	0.4802772	0.6713921	0.5430194	0.03154801	0.2601788	0.01190405	0.3408946	14	0.009664825	0.009279565	0.9903352	0.001039167	2	31.69772	45.73014	49.30656	21.4	57	0.432857	0.567143	0.03374177	0.9662582	0.09309688	0.02750769	UN	Q09161	NCBP1
-1	1	0.8660448	0.7676551	0.6138601	0.5106536	0.5087895	0.3945706	1	0.8285308	0.7379032	0.5940065	0.5753214	0.4732513	0.5470294	0.6039333	0.5429875	0.03192215	0.2037057	0.004048777	0.1851838	14	0.002053766	0.01277408	0.9979463	0.000916967	2	31.32621	45.19417	120.1838	14.2	168.4	0.5238139	0.4761861	0.02139577	0.9786043	0.198957	0.08060136	UN	Q5SSJ5	HP1BP3
-1	1	0.8907053	0.8224096	0.5723718	0.5341126	0.4599107	0.4459627	1	0.9549261	0.6725764	0.6936153	0.5518565	0.4789326	0.4297695	0.6329935	0.5429845	0.03365782	0.1657618	0.004755203	0.1435989	14	0.00160342	0.0110584	0.9983966	0.000739512	2	29.71078	42.8636	100.8476	10.9	142.2	0.5358204	0.4641796	0.03205305	0.9679469	0.1519579	0.2598779	UN	P40939	HADHA
-1	1	0.7767787	0.6925671	0.5942227	0.6419429	NaN	NaN	1	0.7985989	0.7914527	0.5824093	0.4434092	0.2880512	0.1495915	0.588316	0.542676	0.06667959	0.370312	0.05163087	0.6250204	12	0.3327891	0.00686232	0.6672109	0.001811545	2	14.99709	21.63623	13.16701	7.9	12.9	0.3720486	0.6279514	0.07630352	0.9236965	0.2248697	0.01403261	UN	O15234	CASC3
-1	1	0.8270086	0.6277681	0.7214213	0.4314466	0.3454809	0.1860977	1	0.8197629	0.7784595	0.5739381	0.653647	0.4551311	0.3920574	0.6476797	0.5425468	0.0471958	0.2641568	0.02819188	0.3394748	14	0.5587394	0.01387388	0.4412606	0.00623877	1	21.18832	30.56829	21.6052	9.6	23.5	0.4376126	0.5623874	0.07667781	0.9233222	0.1286185	0.007668834	UN	Q29RF7	PDS5A
-1	1	0.7720941	0.6426542	0.5623671	0.5136563	0.4177118	0.3602998	1	0.9397181	0.7396721	0.7025672	0.5712469	0.4988055	0.4021946	0.6324672	0.5424516	0.03745062	0.2430782	0.01389095	0.2586991	14	0.008095782	0.01157292	0.9919042	0.001231467	2	26.70183	38.52259	39.10814	11.8	48.2	0.4844345	0.5155655	0.05095911	0.9490409	0.1522988	0.05966144	UN	Q16531	DDB1
-1	1	0.8873004	0.813414	0.6458769	0.4810511	0.3136885	0.1375322	1	0.9639552	0.8881869	0.7050914	0.6033437	0.4388597	0.2202683	0.6754841	0.5421974	0.05768271	0.1164366	0.04559013	0.1895715	14	0.7971959	0.004579927	0.2028041	0.002846583	1	17.33622	25.01087	16.85632	9.6	14	0.3805017	0.6194983	0.1938672	0.8061328	0.08626311	2.365675	UN	P07951-2	TPM2
-1	1	0.7797458	0.6130754	0.8054988	0.5953001	0.9034536	0.7466155	1	1.149406	0.7690483	0.6898299	0.4885513	NaN	NaN	0.7476644	0.5419257	0.01711641	0.2498957	3.7E-06	0.3835223	12	0.5927752	0.01614683	0.4072249	0.006091372	1	58.42347	84.28725	163865.9	4000	1120.5	0.3945194	0.6054806	9.63E-06	0.9999903	-0.01551205	0.00718399	UN	F5GYC1	ABCD3
-1	1	0.6751556	0.5881838	0.5126734	0.5258573	NaN	NaN	1	NaN	NaN	0.6474866	0.5557288	NaN	NaN	0.58008	0.5407931	0.09519356	0.9503917	0.01278027	0.6951205	8	0.4516027	0.007881372	0.5483973	0.000693551	2	10.50491	15.15538	33.66132	14.3	53.4	0.5775658	0.4224341	0.01805376	0.9819462	0.23723	0.005023457	UN	Q969N2-5	PIGT
-1	1	0.9631863	0.8230319	0.6552547	0.5537403	0.5069737	0.2997395	1	0.9421113	0.7582549	0.5815464	0.5272071	0.4808809	0.3789153	0.6184006	0.5404737	0.03917255	0.1737128	0.01873175	0.2166836	14	0.02093004	0.007448586	0.9790699	0.00104359	2	25.52808	36.82924	32.1922	12.3	35.2	0.4449652	0.5550349	0.07956892	0.9204311	0.1729642	0.02665922	UN	Q9BVJ6	UTP14A
-1	1	0.9160786	0.8091986	0.6882029	0.5341567	0.3050284	0.1574295	1	0.9216102	0.8285639	0.6784091	0.5463189	0.275578	0.1554123	0.683306	0.5402378	0.06308522	0.08937129	3.37E-05	0.01175765	14	0.001685445	0.003146219	0.9983146	0.000213424	2	15.85157	22.86899	3459.212	8.3	4000	0.8837361	0.1162639	0.00285856	0.9971414	0.07293961	0.03584217	UN	Q07954	LRP1
-1	1	0.7961679	0.6718037	0.6169013	0.5100895	0.5581996	0.5866309	1	0.86194	0.6110036	0.5973369	0.5698048	0.53528	0.511025	0.6071191	0.5399472	0.02707474	0.3224912	2.14E-05	0.2898085	14	0.000125785	0.01627195	0.9998742	0.000525623	2	36.9348	53.28564	22118.17	4000	1159.2	0.5266885	0.4733116	7.38E-05	0.9999261	0.1908883	0.03580761	UN	Q96DV4	MRPL38
-1	1	0.7971986	0.7013927	0.6281973	0.5608993	0.4026347	0.1718373	1	0.8779714	0.7078875	0.6593944	0.5187533	0.4488267	0.1789509	0.6437958	0.5398263	0.05639248	0.4454206	0.04567445	0.8641613	14	0.03423116	0.004287603	0.9657688	0.000694083	2	17.73286	25.58311	15.21097	10	14.8	0.3401243	0.6598757	0.05020076	0.9497992	0.1321197	0.07266675	UN	Q9BRX5	GINS3
-1	1	0.8761161	0.7842786	0.6500603	0.5109361	0.4254476	0.3473785	1	0.8658927	0.8623645	0.6473742	0.5686589	0.4420814	0.3965566	0.6487173	0.5397975	0.03830593	0.1338433	0.008644726	0.1067597	14	0.000250728	0.008455177	0.9997492	0.000332634	2	26.10562	37.66245	55.48432	9.6	75.4	0.5562827	0.4437173	0.0749081	0.9250919	0.1244778	0.2729289	UN	P38117	ETFB
-1	1	0.8445567	0.7264166	0.6913658	0.5364618	0.526253	0.3200791	1	0.8917937	0.7419727	0.6305166	0.5420012	0.5004872	0.3371074	0.6609412	0.5392315	0.03931078	0.2341328	0.02187347	0.341737	14	0.001099449	0.006700436	0.9989005	0.000402228	2	25.43832	36.69973	28.86652	13.9	30.6	0.4065725	0.5934275	0.06015633	0.9398437	0.1052852	0.1532491	UN	Q9UG63	ABCF2
-1	1	NaN	NaN	0.5192335	0.5388423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5192335	0.5388423	0.09460331	2.768977	1.15E-05	0.8386261	3	1	0.006029485	NaN	4.33E-05	1	10.57045	15.24994	20292	4000	196.4	0.7675393	0.2324607	1.37E-05	0.9999864	0.3462354	0.006120586	UN	F5H8A0	TRPT1
-1	1	0.572099	0.6619161	NaN	NaN	NaN	NaN	1	0.5917923	0.721995	0.4751976	0.5388302	NaN	NaN	0.4751976	0.5388302	0.1164743	4.993641	0.02581937	1.375092	8	0.7021136	0.01363644	0.2978864	0.002030139	1	8.585586	12.38638	8.519457	9.3	26.3	0.7840871	0.2159129	0.01843041	0.9815696	0.4348472	0.01380661	UN	H7BXI1	ESYT2
-1	1	0.8677696	0.7884023	NaN	NaN	NaN	NaN	1	0.8295166	0.6861253	0.6207034	0.5385948	NaN	NaN	0.6207034	0.5385948	0.09350631	0.2073462	0.001527791	0.187952	8	0.67579	0.001813137	0.32421	0.000253845	1	10.69447	15.42885	313.743	31.8	450.9	0.5245311	0.4754689	0.008063083	0.9919369	0.1675061	0.004255722	UN	Q7Z3K3-5	POGZ
-1	1	0.7163751	0.6311017	0.7084618	0.5689961	0.7666867	0.5968633	1	0.8202081	0.5504835	0.6617348	0.5079232	0.6082147	0.4705905	0.6850983	0.5384597	0.02507254	0.6831878	0.004129685	0.6483198	14	0.03836935	0.01645018	0.9616306	0.002754616	2	39.88427	57.54084	118.6551	57.1	167.1	0.5130934	0.4869066	0.006329508	0.9936705	0.06867158	0.5365502	UN	Q00325-2	SLC25A3
-1	1	0.9259142	0.6452193	0.6668211	0.5710065	0.5648583	0.3850355	1	0.857455	0.5857856	0.5731	0.5056847	0.4525497	0.3669708	0.6199605	0.5383456	0.03677917	0.340037	0.01492712	0.3749492	14	0.01164815	0.01264308	0.9883519	0.001494239	2	27.1893	39.22587	36.5303	14	45.2	0.4755854	0.5244146	0.03828681	0.9617132	0.1684721	0.1333126	UN	Q9BWJ5	SF3B5
-1	1	0.8090138	0.7422708	0.5638289	0.5199778	0.4078723	0.3940993	1	0.9127098	0.7153416	0.6871603	0.556636	0.5548691	0.4829537	0.6254947	0.538307	0.03375142	0.2005102	0.006580928	0.186436	14	0.00834393	0.01256133	0.9916561	0.001348319	2	29.62838	42.74472	75.79797	12	102.7	0.5181863	0.4818136	0.03409509	0.9659049	0.1595494	0.07993262	UN	P43304	GPD2
-1	1	0.8682044	0.7864507	0.7249212	0.6403531	0.5618491	0.3286123	1	NaN	NaN	0.5620008	0.4344729	NaN	NaN	0.643461	0.537413	0.04102755	0.2127392	0.01958664	0.2838332	10	0.6260873	0.01028689	0.3739127	0.002820903	1	24.37387	35.16406	31.19619	13.3	34	0.4284152	0.5715848	0.06455291	0.9354471	0.1303997	0.1244044	UN	P35244	RPA3
-1	1	0.7502106	0.6124903	0.7189223	0.4868478	0.5344145	0.3623717	1	NaN	NaN	0.663619	0.5876495	NaN	NaN	0.6912706	0.5372486	0.03927163	0.8371034	0.01960422	0.8585111	10	0.1441797	0.01122495	0.8558203	0.001228433	2	25.46367	36.73631	26.41648	15.9	34.8	0.4936873	0.5063127	0.02232533	0.9776747	0.05857666	0.01535996	UN	Q9UH62	ARMCX3
-1	1	NaN	NaN	0.6745201	0.5371751	0.4043421	0.3255981	1	0.8512538	0.9528511	NaN	NaN	NaN	NaN	0.6745201	0.5371751	0.04190398	0.09933862	0.004328235	0.05163468	8	0.5184528	0.005932602	0.4815472	0.000596934	1	23.86408	34.42859	85.64251	9.7	148.3	0.657988	0.342012	0.07734112	0.9226589	0.08303808	0.02466733	UN	P45877	PPIC
-1	1	0.8844987	0.7960695	0.6867199	0.5970045	0.4532918	0.3329233	1	0.8133625	0.6789673	0.581048	0.4773077	0.3881553	0.3066781	0.633884	0.537156	0.04252633	0.1962216	0.01940705	0.2104028	14	0.008223303	0.009428716	0.9917767	0.001007831	2	23.51484	33.92475	29.12164	9.4	33.7	0.4825622	0.5174378	0.08444827	0.9155517	0.1451561	0.02888133	UN	O95104	SCAF4
-1	1	0.8922412	0.8673	0.6570475	0.4476087	0.3124775	0.1097905	1	0.7358366	0.7879236	0.5263057	0.6261566	0.4620495	0.2574159	0.5916766	0.5368826	0.05886092	0.2370851	0.04643781	0.4447	14	0.8513027	0.01146243	0.1486973	0.007932262	1	16.9892	24.51024	15.51258	9	14.3	0.3477417	0.6522583	0.09455149	0.9054485	0.2138073	0.04541665	UN	Q8N556	AFAP1
-1	1	0.883429	0.741379	0.6624851	0.503769	0.3732906	0.1843058	1	0.863418	0.8664969	0.6198264	0.5697778	0.4290082	0.2724583	0.6411557	0.5367734	0.05118457	0.1681247	0.03524139	0.2515612	14	0.1717771	0.005625366	0.8282229	0.001508577	2	19.53714	28.18613	19.39124	9.6	18.4	0.4005964	0.5994036	0.1228768	0.8771232	0.1333933	0.6599923	UN	P20042	EIF2S2
-1	1	0.8551314	0.6793705	0.6735607	0.4788773	0.513936	0.3364585	1	0.7522034	0.8315299	0.6269125	0.5945685	0.4168221	0.368233	0.6502366	0.5367229	0.03903297	2.22232	0.02549493	1.635376	14	0.09871778	0.009563754	0.9012823	0.002137082	2	25.61937	36.96094	16.88706	15.6	26.8	0.5760744	0.4239255	0.01535034	0.9846497	0.1192823	0.02919826	UN	Q92615	LARP4B
-1	1	0.8132966	0.6998858	0.6854039	0.5551193	0.5514338	0.3584346	1	0.8829322	0.6602685	0.6211169	0.5168849	0.6083307	0.3857147	0.6532604	0.5360021	0.03519146	0.3367322	0.01706301	0.4523309	14	0.01193463	0.009295104	0.9880654	0.001106299	2	28.41599	40.99561	34.86342	17.1	39.7	0.4267494	0.5732506	0.03635116	0.9636489	0.1139708	0.06454375	UN	J3KS05	CBX1
-1	1	0.8144879	0.6180943	0.6494325	0.4190021	0.5318015	0.4183208	1	0.8105983	0.7483287	0.5889868	0.652414	NaN	NaN	0.6192096	0.5357081	0.03735784	0.3005949	0.01000024	0.3094558	12	0.0692249	0.01480613	0.9307751	0.002072638	2	26.76814	38.61826	52.36423	15.9	67.8	0.4927376	0.5072624	0.03130396	0.9686961	0.1672284	0.004491328	UN	E7EPM6	ACSL1
-1	1	0.9273316	0.7402417	0.703864	0.5283502	0.373872	0.2042919	1	0.9283789	0.8429097	0.5691202	0.5423988	0.4266284	0.3098809	0.6364921	0.5353745	0.04851065	0.1498812	0.02847996	0.1762832	14	0.1658868	0.006969011	0.8341132	0.001846626	2	20.61403	29.73976	22.04326	9.2	22.3	0.4595266	0.5404734	0.1390873	0.8609127	0.1393889	0.05478711	UN	C9J494	MKRN2
-1	1	0.9129134	0.7920707	0.7606933	0.4776036	0.308941	0.1564284	1	0.9809827	0.8352588	0.6800794	0.593138	0.3179683	0.2138662	0.7203863	0.5353708	0.05842921	0.08747167	4.47E-05	0.01472793	14	0.1681435	0.004456883	0.8318565	0.001186456	2	17.11473	24.69133	3236.628	8.7	4000	0.8558905	0.1441095	0.003023138	0.9969769	0.01556979	0.03044733	UN	Q9UBB4	ATXN10
-1	1	1.016593	0.7451234	0.7382848	0.5353068	0.452026	0.3623717	1	NaN	NaN	NaN	NaN	0.4171217	0.4064764	0.7382848	0.5353068	0.0358296	0.1064213	0.002086492	0.06613772	10	0.09539524	0.007726904	0.9046048	0.000701118	2	27.90988	40.26545	189.4891	10.3	323.2	0.616724	0.383276	0.03058287	0.9694172	-0.009032009	0.04366455	UN	P49770	EIF2B2
-1	1	0.9907476	0.7851037	0.5952748	0.4733371	0.499408	0.3479173	1	0.8100187	0.9263521	0.4803086	0.5961463	NaN	NaN	0.5377917	0.5347417	0.0419872	0.1940833	0.01396778	0.1946159	12	0.2579082	0.01231099	0.7420918	0.002881187	2	23.81678	34.36036	38.41841	10	47.3	0.4993148	0.5006852	0.06696486	0.9330351	0.3072983	0.006424109	UN	E9PHV5	SSFA2
-1	1	0.8181098	0.738674	0.6561499	0.5368181	0.5623484	0.3216579	1	0.8081408	0.7745418	0.6464763	0.5326334	0.5197634	0.3441623	0.6513131	0.5347258	0.03849316	0.2762319	0.02166368	0.4106619	14	0.004035362	0.00718194	0.9959646	0.000625635	2	25.97864	37.47926	29.05288	14.7	31.1	0.4021464	0.5978536	0.05010964	0.9498904	0.1157642	0.06206229	UN	F8WF48	SEC62
-1	1	0.8643771	0.8091884	0.6900391	0.5470394	0.7094625	0.507504	1	0.9799538	0.6481522	0.6529858	0.5223381	0.533134	0.4385727	0.6715125	0.5346887	0.02868204	0.2086697	0.007199118	0.2582043	14	0.06665049	0.01032549	0.9333495	0.002041855	2	34.86502	50.2996	78.9637	28.8	94.6	0.4469509	0.5530491	0.02712519	0.9728748	0.08518746	0.04163637	UN	Q92665	MRPS31
-1	1	0.8688523	0.689272	0.6518247	0.5345985	0.4506506	0.3290172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6518247	0.5345985	0.04097605	0.2375913	0.02034149	0.2888354	7	0.274702	0.00842711	0.7252979	0.000197238	2	24.4045	35.20825	28.87263	11.3	32.7	0.4513284	0.5486717	0.06579241	0.9342076	0.1148599	0.002808179	UN	Q8N5I4	DHRSX
-1	1	0.7498558	0.618273	0.6676819	0.4618063	0.5504309	0.3758243	1	0.8225902	0.7454954	0.5336112	0.607169	0.4865254	0.4287906	0.6006466	0.5344877	0.03510131	0.3611171	0.01226159	0.3766194	14	0.007514367	0.01385872	0.9924856	0.001443387	2	28.48897	41.10089	42.99011	15.2	55.3	0.4894933	0.5105067	0.03153044	0.9684696	0.1965253	0.3129691	UN	C9JBL1	SPCS1
-1	1	0.8900988	0.8624166	0.6780229	0.5273158	0.5581996	0.3902329	1	0.8398943	0.7018715	0.6785943	0.5413726	0.5236434	0.4250188	0.6783085	0.5343442	0.03355347	0.1805551	0.01239771	0.223959	14	0.003708106	0.00782993	0.9962919	0.000665737	2	29.80317	42.99689	47.12951	17	54.1	0.4463506	0.5536494	0.05245337	0.9475466	0.07479545	0.02152775	UN	Q6UB35	MTHFD1L
-1	1	0.8601859	0.7591286	0.6524572	0.5343333	0.4598804	0.4010889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6524572	0.5343333	0.03596089	0.1653488	0.008842545	0.1524274	7	0.003409382	0.009338417	0.9965906	1.48E-05	2	27.80799	40.11844	57.39244	10.6	75.2	0.5203311	0.4796689	0.05483072	0.9451693	0.113642	0.01647665	UN	Q8TDD1	DDX54
-1	1	0.9327529	0.7291485	0.733445	0.529042	0.447579	0.1585152	1	0.84005	0.7561288	0.6369791	0.5395559	0.3361355	0.1545632	0.6852121	0.534299	0.05989176	0.2621776	0.05143398	0.6839783	14	0.3161902	0.002962798	0.6838098	0.000999086	2	16.69679	24.08838	15.11186	9.9	13.2	0.2770977	0.7229023	0.06993897	0.930061	0.06462704	5.74739	UN	P17844	DDX5
-1	1	NaN	NaN	0.5268117	0.5342891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5268117	0.5342891	0.09472742	2.782166	2.99E-05	0.8442577	3	1	0.005394712	NaN	6.35E-06	1	10.55661	15.22996	7796.836	1991.4	195.4	0.7671927	0.2328073	3.54E-05	0.9999647	0.3275031	0.007635463	UN	G3XA81	NDC1
-1	1	0.7454147	0.6323454	NaN	NaN	0.7195762	0.7014391	1	0.8663065	0.583142	0.8000591	0.5337274	0.6357149	0.5862045	0.8000591	0.5337274	0.01860379	0.5625677	3.67E-05	0.6007197	12	0.1392513	0.01350435	0.8607486	0.002449387	2	53.75248	77.54843	14064.19	4000	610.1	0.4836016	0.5163984	6.11E-05	0.9999389	-0.09086536	0.059228	UN	Q9Y277	VDAC3
-1	1	1.035036	0.6713539	0.5488266	0.4389167	0.5370534	0.3904502	1	0.8394275	0.7840589	0.6765627	0.6284157	0.519848	0.4838954	0.6126947	0.5336662	0.03275743	0.2081227	0.007313568	0.2094259	14	0.05253206	0.01283482	0.9474679	0.002361043	2	30.52742	44.04176	70.9744	15.6	92.5	0.4984394	0.5015606	0.03374359	0.9662564	0.1758961	0.002467189	UN	P46939	UTRN
-1	1	NaN	NaN	NaN	NaN	0.4205382	0.2803653	1	0.8048396	0.7380613	0.5906194	0.5335082	0.5968409	0.4413379	0.5906194	0.5335082	0.03665094	0.3039378	0.01819691	0.3725909	10	0.695738	0.01058615	0.304262	0.003288333	1	27.28443	39.36311	31.74366	13.6	37	0.4492607	0.5507392	0.04656469	0.9534353	0.2124431	0.01885518	UN	Q6ZUT6	C15orf52
-1	1	0.8954903	0.760487	0.6693434	0.5285662	0.4839567	0.2004943	1	0.8416883	0.7816085	0.6361098	0.5377874	0.3585874	0.2290181	0.6527266	0.5331768	0.05179947	0.2041565	0.03820144	0.3624784	14	0.05169312	0.004621091	0.9483069	0.000845963	2	19.30522	27.85154	18.51034	10.2	17.3	0.3602963	0.6397036	0.09534157	0.9046584	0.1121458	0.1321837	UN	P78347-2	GTF2I
