proID	wholeProIDlist	geneName	t.0	t.1	t.2	t.4	t.8	t.16	t.32	t.0.1	t.1.1	t.2.1	t.4.1	t.8.1	t.16.1	t.32.1	t.0.2	t.1.2	t.2.2	t.4.2	t.8.2	t.16.2	t.32.2	t.0.3	t.1.3	t.2.3	t.4.3	t.8.3	t.16.3	t.32.3	c1_k10	c2_k10	c2_k20	c2_k12	X.dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	med4	med8	deltascore	def	rel.abun
Q495W5	Q495W5;Q495W5-2	">sp|Q495W5|FUT11_HUMAN Alpha-(1,3)-fucosyltransferase 11 OS=Homo sapiens GN=FUT11 PE=1 SV=1;>sp|Q495W5-2|FUT11_HUMAN Isoform 2 of Alpha-(1,3)-fucosyltransferase 11 OS=Homo sapiens GN=FUT11"	1	0.657333701	0.517624418	NA	NA	NA	NA	1	0.860543446	0.640810549	0.301061619	0.184318723	NA	NA	1	0.772550704	0.469438922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.240818645	0.341972371	2.23E-05	0.047144707	11	0.701726071	0.023651499	0.298273929	0.009067416	1	4.152502397	2.878295329	5429.452853	2.2	1824.1	0.878841845	0.121158155	0.00047333	0.99952667	0.301061619	0.184318723	0.354895906	UN	0.144128471
Q49A26	Q49A26;Q49A26-5;Q49A26-2;Q49A26-3;Q49A26-4;K7EMM8	>sp|Q49A26|GLYR1_HUMAN Putative oxidoreductase GLYR1 OS=Homo sapiens GN=GLYR1 PE=1 SV=3;>sp|Q49A26-5|GLYR1_HUMAN Isoform 5 of Putative oxidoreductase GLYR1 OS=Homo sapiens GN=GLYR1;>sp|Q49A26-2|GLYR1_HUMAN Isoform 2 of Putative oxidoreductase GLYR1 OS=Homo	1	0.880220771	0.8263577	0.764976601	0.576408318	NA	NA	1	0.847516551	0.655649123	0.668547431	0.488769049	0.473094173	0.324896476	1	0.87843741	0.725848095	0.64017894	0.539512046	0.417218774	0.233417167	NA	NA	NA	NA	NA	NA	NA	0.046295538	0.197425556	0.028337254	0.294009745	19	0.007822698	0.035739665	0.992177302	0.007330203	2	21.600354	14.97222447	23.14725628	11.2	23.3	0.401732548	0.598267452	0.08790916	0.91209084	0.668547431	0.539512046	0.09410285	UN	0.180646416
Q4G148-2	Q4G148-2;Q4G148	>sp|Q4G148-2|GXLT1_HUMAN Isoform 2 of Glucoside xylosyltransferase 1 OS=Homo sapiens GN=GXYLT1;>sp|Q4G148|GXLT1_HUMAN Glucoside xylosyltransferase 1 OS=Homo sapiens GN=GXYLT1 PE=1 SV=2	1	0.864860448	0.930530006	0.70830428	0.4460138	NA	NA	1	0.901374424	0.698872378	0.836513147	0.523553444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.087290278	0.456746134	0.08478102	4.969185054	10	0.976687514	0.009155671	0.023312486	0.009101548	1	11.4560295	7.94071455	10.98650112	8	8.2	0.084178387	0.915821613	0.016775146	0.983224854	0.772408714	0.484783622	-0.103784866	ED	0.050862622
Q4J6C6-4	Q4J6C6-4;Q4J6C6;Q4J6C6-2;Q4J6C6-3	>sp|Q4J6C6-4|PPCEL_HUMAN Isoform 4 of Prolyl endopeptidase-like OS=Homo sapiens GN=PREPL;>sp|Q4J6C6|PPCEL_HUMAN Prolyl endopeptidase-like OS=Homo sapiens GN=PREPL PE=1 SV=1;>sp|Q4J6C6-2|PPCEL_HUMAN Isoform 2 of Prolyl endopeptidase-like OS=Homo sapiens GN=	1	0.94441973	0.944685554	0.722881974	0.655939881	0.417981807	0.328033361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.039903344	0.070488139	6.89E-06	0.027804716	7	0.900265863	0.017076387	0.099734137	0.002447198	1	25.06055652	17.37065409	41070.59116	12.5	4000	0.717123734	0.282876266	0.000247712	0.999752288	0.722881974	0.655939881	0.113666245	ED	0.020135385
Q4KMP7	Q4KMP7	>sp|Q4KMP7|TB10B_HUMAN TBC1 domain family member 10B OS=Homo sapiens GN=TBC1D10B PE=1 SV=3	1	0.770330878	0.76721736	0.621726497	0.638167928	NA	NA	1	0.958181826	0.739393851	0.967108178	0.836988714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.049935641	0.382509994	0.005507507	0.751653529	10	0.926720609	0.026777014	0.073279391	0.016485693	1	20.02577685	13.88081077	121.2153224	78.1	125.4	0.337261767	0.662738233	0.007273891	0.992726109	0.794417338	0.737578321	0.077954843	ED	0.007917586
Q4TT38	Q4TT38;Q13084;A2IDC6;Q4TT37;A2IDC7	">tr|Q4TT38|Q4TT38_HUMAN 39S ribosomal protein L28, mitochondrial OS=Homo sapiens GN=MRPL28 PE=1 SV=1;>sp|Q13084|RM28_HUMAN 39S ribosomal protein L28, mitochondrial OS=Homo sapiens GN=MRPL28 PE=1 SV=4;>tr|A2IDC6|A2IDC6_HUMAN 39S ribosomal protein L28, mitoc"	1	NA	NA	0.501763139	0.54960448	NA	NA	1	0.751907649	0.59391304	0.428855668	0.369877306	0.317694919	0.382595855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.047964574	0.374284853	0.005250329	0.207112315	10	0.082619912	0.180617394	0.917380088	0.015386223	2	20.84872035	14.45123173	69.5694674	3.3	129	0.643767933	0.356232067	0.024723412	0.975276588	0.465309404	0.459740893	0.376506599	NED	0.102591959
Q52LJ0-2	Q52LJ0-2;Q52LJ0	>sp|Q52LJ0-2|FA98B_HUMAN Isoform 2 of Protein FAM98B OS=Homo sapiens GN=FAM98B;>sp|Q52LJ0|FA98B_HUMAN Protein FAM98B OS=Homo sapiens GN=FAM98B PE=1 SV=1	1	0.79250931	0.823766595	0.653634387	0.740110064	0.625728941	0.653689954	1	NA	NA	0.949226661	0.867751715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01880782	4.947292137	0.008319708	2.842070086	10	0.802380794	0.02752689	0.197619206	0.01075811	1	53.16937309	36.85420105	43.9839547	59	83.1	0.63513443	0.36486557	0.002918797	0.997081203	0.801430524	0.80393089	0.112236007	ED	0.313271475
Q52LW3	Q52LW3;F8VWZ8	>sp|Q52LW3|RHG29_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens GN=ARHGAP29 PE=1 SV=2;>tr|F8VWZ8|F8VWZ8_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens GN=ARHGAP29 PE=1 SV=1	1	0.906729231	0.839600838	0.659045246	0.517503726	NA	NA	1	0.733518122	0.627993304	0.60335857	0.449244744	0.240383819	0.188645963	1	0.905358356	0.820425293	0.71639435	0.641174058	0.366757855	0.215856914	NA	NA	NA	NA	NA	NA	NA	0.058160943	0.108917954	0.015559346	0.041229357	19	0.109309734	0.045374507	0.890690266	0.016586682	2	17.19366906	11.91774323	24.30821446	7.7	31.2	0.725407291	0.274592709	0.273986637	0.726013363	0.659045246	0.517503726	0.087593811	UN	0.082599153
Q53EL6-2	Q53EL6-2;Q53EL6	>sp|Q53EL6-2|PDCD4_HUMAN Isoform 2 of Programmed cell death protein 4 OS=Homo sapiens GN=PDCD4;>sp|Q53EL6|PDCD4_HUMAN Programmed cell death protein 4 OS=Homo sapiens GN=PDCD4 PE=1 SV=2	1	0.950099304	0.816755557	0.727018721	0.525586323	0.341532345	0.343191767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.042702611	0.10821236	2.65E-05	0.047257586	7	0.605756732	0.052542273	0.394243268	0.00273752	1	23.41777197	16.23196262	11481.65499	8.6	4000	0.696033946	0.303966054	0.000560208	0.999439792	0.727018721	0.525586323	-0.002817366	UN	0.079881475
Q53EP0	Q53EP0	>sp|Q53EP0|FND3B_HUMAN Fibronectin type III domain-containing protein 3B OS=Homo sapiens GN=FNDC3B PE=1 SV=2	1	0.805436187	0.624285823	NA	NA	NA	NA	1	0.840803036	0.707155479	0.516701909	0.393445418	0.242054202	0.144754667	1	0.860785605	0.782709277	0.71002214	0.554174186	0.332764703	0.287318405	NA	NA	NA	NA	NA	NA	NA	0.058837082	0.161815933	0.023159235	0.090424921	17	0.160726028	0.077596276	0.839273972	0.027281439	2	16.99608429	11.78078791	19.44366412	5.9	24.3	0.64151358	0.35848642	0.203894946	0.796105054	0.613362025	0.473809802	0.115325289	UN	0.210613298
Q53FA7	Q53FA7	>sp|Q53FA7|QORX_HUMAN Quinone oxidoreductase PIG3 OS=Homo sapiens GN=TP53I3 PE=1 SV=2	1	NA	NA	0.893212979	1.311361471	1.252290381	1.304251115	1	NA	NA	1.059570218	0.905799844	1.054841436	0.953349585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73E-06	2.38E-05	8.01E-08	3.729237757	10	0.977012818	0.022571516	0.022987182	0.022567571	1	578522.8939	401001.5128	12477322.28	4000	189.6	6.39E-06	0.999993613	2.15E-08	0.999999979	0.976391599	1.108580658	0.0754318	ED	0.021488311
Q53FV1	Q53FV1;F8VXD5;F8VWV8	>sp|Q53FV1|ORML2_HUMAN ORM1-like protein 2 OS=Homo sapiens GN=ORMDL2 PE=2 SV=2;>tr|F8VXD5|F8VXD5_HUMAN ORM1-like protein 2 OS=Homo sapiens GN=ORMDL2 PE=4 SV=1;>tr|F8VWV8|F8VWV8_HUMAN ORM1-like protein 2 OS=Homo sapiens GN=ORMDL2 PE=4 SV=1	1	0.678772564	0.548769398	0.444388058	0.387436949	NA	NA	1	0.816636068	0.684110942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148658891	0.343420733	4.50E-05	0.160429133	8	0.739498382	0.032915959	0.260501618	0.005377942	1	6.726809231	4.662668852	7078.420074	3.2	1408.8	0.681593379	0.318406621	0.00028039	0.99971961	0.444388058	0.387436949	0.336956016	UN	0.020798349
Q53GQ0	Q53GQ0	>sp|Q53GQ0|DHB12_HUMAN Estradiol 17-beta-dehydrogenase 12 OS=Homo sapiens GN=HSD17B12 PE=1 SV=2	1	1.0016483	0.776947024	1.182039904	0.756130887	NA	NA	1	0.885722699	0.80300401	0.927349876	0.76681856	1.062046985	0.816804252	1	0.999300936	0.930659715	0.975622872	0.790924059	0.741342381	0.785484713	NA	NA	NA	NA	NA	NA	NA	0.008953229	0.175226736	0.003697853	0.927692802	19	0.813913093	0.017707387	0.186086907	0.013734859	1	111.6915424	77.41867774	228.3696588	158.7	187.3	0.158875358	0.841124642	0.003970249	0.996029751	0.975622872	0.76681856	-0.108073363	ED	0.263986297
Q53H12	Q53H12;E9PC15;E9PG39	">sp|Q53H12|AGK_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens GN=AGK PE=1 SV=2;>tr|E9PC15|E9PC15_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens GN=AGK PE=1 SV=1;>tr|E9PG39|E9PG39_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens"	1	0.987001687	0.815868834	0.875536507	0.862456609	0.828058702	0.782997415	1	0.882006598	0.970144855	NA	NA	0.724883231	0.86681281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00863781	0.07682339	4.49E-05	0.273271878	12	0.569219923	0.009958005	0.430780077	0.00363739	1	115.7700899	80.24571138	17381.23516	4000	2027.6	0.21943567	0.78056433	0.000164336	0.999835664	0.875536507	0.862456609	0.05893321	UN	0.036394966
Q53HL2	Q53HL2	>sp|Q53HL2|BOREA_HUMAN Borealin OS=Homo sapiens GN=CDCA8 PE=1 SV=2	1	0.664570016	0.45660523	0.484537671	0.252583269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186856959	1.100425882	0.114022633	0.873169098	5	0.999988701	0.046421016	1.13E-05	0.009813229	1	5.351687237	3.709506919	4.386846217	2.4	5.5	0.557574321	0.442425679	0.115502014	0.884497986	0.484537671	0.252583269	0.036552945	ED	0.19917571
Q53QV2	Q53QV2;B5MBX5;B5MCP4	>sp|Q53QV2|LBH_HUMAN Protein LBH OS=Homo sapiens GN=LBH PE=1 SV=1;>tr|B5MBX5|B5MBX5_HUMAN Protein LBH OS=Homo sapiens GN=LBH PE=1 SV=1;>tr|B5MCP4|B5MCP4_HUMAN Protein LBH OS=Homo sapiens GN=LBH PE=1 SV=1	1	0.873332347	0.766427315	NA	NA	0.254673133	0.226662883	1	0.788875336	0.483032815	0.40796097	0.304087064	NA	NA	1	0.778233869	0.885153241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.062070004	0.242855583	0.00311416	0.069869116	13	0.033934139	0.134622815	0.966065861	0.018217392	2	16.11084163	11.16718446	74.9411403	3.5	211.8	0.776579477	0.223420523	0.042669497	0.957330503	0.40796097	0.304087064	0.301363159	NED	0.46493547
Q56VL3	Q56VL3	>sp|Q56VL3|OCAD2_HUMAN OCIA domain-containing protein 2 OS=Homo sapiens GN=OCIAD2 PE=1 SV=1	1	0.859961878	0.776056127	0.750550946	0.726259854	0.630568939	0.777272211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014509511	0.236096469	2.79E-06	0.425289049	7	0.802153296	0.037205924	0.197846704	0.003374873	1	68.92031077	47.7719191	230693.2653	4000	1073.1	0.356972541	0.643027459	6.55E-06	0.999993446	0.750550946	0.726259854	0.127024046	ED	0.129038361
Q58FF6	Q58FF6	>sp|Q58FF6|H90B4_HUMAN Putative heat shock protein HSP 90-beta 4 OS=Homo sapiens GN=HSP90AB4P PE=5 SV=1	1	1.035401351	1.062697245	0.993137705	0.991863928	0.790971503	0.687264309	1	0.880779614	0.921268736	0.910452017	0.967193287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011463863	0.004143562	0.013566286	0.188165708	12	0.959030463	0.003571361	0.040969537	0.003400689	1	87.23062941	60.46366483	77.3238743	54.6	51.4	0.021546348	0.978453652	0.067249053	0.932750947	0.951794861	0.979528608	0.039063832	ED	0.540418874
Q58FF8	Q58FF8	>sp|Q58FF8|H90B2_HUMAN Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens GN=HSP90AB2P PE=1 SV=2	1	1.007177253	0.922547923	1.017298113	0.887404079	0.749496589	0.556786389	1	0.976714565	1.020597102	0.988127432	0.972753771	0.89993534	0.775609814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012623797	7.44E-06	0.014835746	0.260525457	14	0.94456284	0.006404724	0.05543716	0.006052698	1	79.21547148	54.90798071	71.2411274	50.2	46.9	2.86E-05	0.99997143	0.053877401	0.946122599	1.002712773	0.930078925	-0.038952015	ED	0.47187984
Q59GN2	Q59GN2;P62891	>sp|Q59GN2|R39L5_HUMAN Putative 60S ribosomal protein L39-like 5 OS=Homo sapiens GN=RPL39P5 PE=5 SV=2;>sp|P62891|RL39_HUMAN 60S ribosomal protein L39 OS=Homo sapiens GN=RPL39 PE=1 SV=2	1	0.501119426	0.608604735	0.436026433	0.576275127	0.579044976	0.728837378	1	0.742950797	0.673577719	0.80623179	0.797268489	0.586891877	0.56702159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021509505	4.854572582	4.96E-06	1.303148996	14	0.08821244	0.128592088	0.91178756	0.027733677	2	46.49107542	32.22515785	42665.15846	4000	114.9	0.788371563	0.211628437	3.81E-06	0.999996194	0.621129112	0.686771808	0.28833971	NED	Inf
Q5BKZ1	Q5BKZ1	>sp|Q5BKZ1|ZN326_HUMAN DBIRD complex subunit ZNF326 OS=Homo sapiens GN=ZNF326 PE=1 SV=2	1	NA	NA	0.927524616	0.831423853	NA	NA	1	1.151029635	1.117656454	0.928787628	0.876487928	0.849933452	0.700187427	1	1.167356239	0.98632153	1.042138002	0.946958848	0.886695321	0.818115997	NA	NA	NA	NA	NA	NA	NA	0.008990488	1.70E-06	0.009422191	0.795080845	17	0.937374601	0.006155467	0.062625399	0.006035239	1	111.2286647	77.0978353	107.3899289	74.4	73.6	2.14E-06	0.999997861	0.011711816	0.988288184	0.928787628	0.876487928	0.007958995	ED	0.106382696
Q5GLZ8-2	Q5GLZ8-2;Q5GLZ8;Q5GLZ8-3;Q5GLZ8-6	>sp|Q5GLZ8-2|HERC4_HUMAN Isoform 2 of Probable E3 ubiquitin-protein ligase HERC4 OS=Homo sapiens GN=HERC4;>sp|Q5GLZ8|HERC4_HUMAN Probable E3 ubiquitin-protein ligase HERC4 OS=Homo sapiens GN=HERC4 PE=1 SV=1;>sp|Q5GLZ8-3|HERC4_HUMAN Isoform 3 of Probable E3	1	0.604397191	0.769420938	NA	NA	NA	NA	1	0.741753976	0.730782636	0.748211516	0.710767047	0.671509353	0.597972884	1	1.007019173	1.00963789	0.938100867	0.916961635	0.815783017	0.701308435	NA	NA	NA	NA	NA	NA	NA	0.016163126	4.990707082	0.007050833	2.953049041	17	0.473796768	0.035183905	0.526203232	0.017805261	2	61.86921951	42.88447507	52.8493997	70.9	89	0.628255325	0.371744675	0.002381958	0.997618042	0.843156192	0.813864341	0.067622266	UN	0.096463243
Q5JP53	Q5JP53;P07437;Q5ST81	>tr|Q5JP53|Q5JP53_HUMAN Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=1;>sp|P07437|TBB5_HUMAN Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2;>tr|Q5ST81|Q5ST81_HUMAN Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=1	1	0.861027766	0.883033659	0.639437633	0.802346437	0.528649005	0.482940012	1	0.89276068	0.850684895	0.883330232	0.880831269	0.677733223	0.570884692	1	0.892737729	0.97577999	0.878897132	0.95401432	0.798164323	0.813149583	NA	NA	NA	NA	NA	NA	NA	0.018273772	0.321800601	0.012468115	1.190132782	21	0.759151546	0.024619022	0.240848454	0.018668478	1	54.7232395	37.93125917	63.79521078	45.4	55.4	0.212840463	0.787159537	0.010367625	0.989632375	0.878897132	0.880831269	0.06564282	UN	4.271995725
Q5JPE7-2	Q5JPE7-2;P69849;Q5JPE7;J3KN36;Q5JPE7-3	>sp|Q5JPE7-2|NOMO2_HUMAN Isoform 2 of Nodal modulator 2 OS=Homo sapiens GN=NOMO2;>sp|P69849|NOMO3_HUMAN Nodal modulator 3 OS=Homo sapiens GN=NOMO3 PE=2 SV=2;>sp|Q5JPE7|NOMO2_HUMAN Nodal modulator 2 OS=Homo sapiens GN=NOMO2 PE=1 SV=1;>tr|J3KN36|J3KN36_HUMAN	1	0.79177104	0.645563179	0.628920785	0.456087868	0.438933805	0.348549018	1	0.815841436	0.703895225	0.543984548	0.482821513	0.559350565	0.426079675	1	0.71036579	0.531144186	0.565844129	0.466716098	0.390979426	0.32626978	NA	NA	NA	NA	NA	NA	NA	0.03974502	0.374744771	0.012293813	0.313270773	21	5.32E-05	0.099384906	0.999946818	0.009290839	2	25.16038509	17.43984999	38.49038959	7.2	54.7	0.544674861	0.455325139	0.037761518	0.962238482	0.565844129	0.466716098	0.188419562	NED	0.316163651
Q5JR08	Q5JR08;P08134;E9PQH6;Q5JR07;Q5JR05;U3KQA9;U3KQV3;Q5JR06;E9PN11	>tr|Q5JR08|Q5JR08_HUMAN Rho-related GTP-binding protein RhoC (Fragment) OS=Homo sapiens GN=RHOC PE=1 SV=3;>sp|P08134|RHOC_HUMAN Rho-related GTP-binding protein RhoC OS=Homo sapiens GN=RHOC PE=1 SV=1;>tr|E9PQH6|E9PQH6_HUMAN Rho-related GTP-binding protein R	1	NA	NA	0.960136085	0.798105342	0.823128406	0.670247828	1	0.972464076	0.923158795	0.863500025	0.725000273	0.747467596	0.45701236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018695986	0.05129699	0.015541257	0.390171671	12	0.952382033	0.010665966	0.047617967	0.009637323	1	53.48741766	37.07465274	59.13339486	40	44.4	0.11619622	0.88380378	0.038306044	0.961693956	0.911818055	0.761552808	-0.043883071	ED	0.12779752
Q5JRA6	Q5JRA6;Q5JRA6-2	>sp|Q5JRA6|MIA3_HUMAN Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1;>sp|Q5JRA6-2|MIA3_HUMAN Isoform 2 of Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3	1	NA	NA	0.829538354	0.720864908	NA	NA	1	0.930425445	0.942142468	0.589704581	0.765781538	0.48730928	0.378062452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034901482	0.114696492	0.024994546	0.329059695	10	0.92256564	0.020366168	0.07743436	0.012243146	1	28.65207808	19.86010714	31.92126701	19.7	27.1	0.258467364	0.741532636	0.070595246	0.929404754	0.709621468	0.743323223	0.194711443	UN	0.020999831
Q5JRG1	Q5JRG1;Q9BVL2-2;H7BYF2;Q9BVL2-3;Q9BVL2	>tr|Q5JRG1|Q5JRG1_HUMAN Nucleoporin p58/p45 (Fragment) OS=Homo sapiens GN=NUPL1 PE=1 SV=1;>sp|Q9BVL2-2|NUPL1_HUMAN Isoform 2 of Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1;>tr|H7BYF2|H7BYF2_HUMAN Nucleoporin p58/p45 (Fragment) OS=Homo sapiens GN=NUPL1 PE=	1	NA	NA	0.88784919	0.780617719	0.743638194	0.537511616	1	1.078311531	0.946459678	0.969488528	0.775221193	0.866662608	0.745472054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015026375	0.28474427	0.01345547	2.594533008	12	0.959877269	0.00954988	0.040122731	0.009159724	1	66.54965169	46.12870343	67.31677687	49	51.5	0.098894355	0.901105645	0.005159329	0.994840671	0.928668859	0.777919456	-0.051563091	ED	0.07212966
Q5JRX3	Q5JRX3;Q5JRX3-2;Q5JRX3-3	">sp|Q5JRX3|PREP_HUMAN Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=1 SV=3;>sp|Q5JRX3-2|PREP_HUMAN Isoform 2 of Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1;>sp|Q5JRX3-3|PREP_HUMAN Isoform 3 of Presequence protease, mito"	1	0.816517821	0.845220752	NA	NA	NA	NA	1	0.929875687	0.877944411	0.631533521	0.621077525	0.519572919	0.541971999	1	0.976030168	0.859549135	0.812477145	0.763436931	0.627561673	0.697917768	NA	NA	NA	NA	NA	NA	NA	0.021527864	0.105198328	2.78E-05	0.138049938	17	0.045116575	0.03246874	0.954883425	0.008212603	2	46.45142744	32.19767596	20389.07818	4000	2918.2	0.432473084	0.567526916	0.000201629	0.999798371	0.722005333	0.692257228	0.141823916	UN	0.197880116
Q5JSZ5	Q5JSZ5;Q5JSZ5-5	>sp|Q5JSZ5|PRC2B_HUMAN Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2;>sp|Q5JSZ5-5|PRC2B_HUMAN Isoform 1 of Protein PRRC2B OS=Homo sapiens GN=PRRC2B	1	1.106800206	0.848691399	0.796711484	0.721486129	NA	NA	1	1.031580616	0.729800233	0.7718081	0.398254465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074985292	9.88E-06	0.083064473	1.122848498	10	0.975802694	0.025444535	0.024197306	0.024910979	1	13.3359486	9.243775173	12.92931946	8.9	8.4	8.80E-06	0.9999912	0.068880985	0.931119015	0.784259792	0.559870297	-0.047010121	ED	0.013098578
Q5JTH9	Q5JTH9;Q5JTH9-3;Q5JTH9-2	>sp|Q5JTH9|RRP12_HUMAN RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2;>sp|Q5JTH9-3|RRP12_HUMAN Isoform 3 of RRP12-like protein OS=Homo sapiens GN=RRP12;>sp|Q5JTH9-2|RRP12_HUMAN Isoform 2 of RRP12-like protein OS=Homo sapiens GN=RRP12	1	0.838798617	1.081455661	0.713006247	0.876863342	NA	NA	1	0.928662665	0.788138081	0.841737955	0.617504428	0.668112001	0.546325621	1	0.955508829	0.861253075	0.893258196	0.77644935	0.654717376	0.580957298	NA	NA	NA	NA	NA	NA	NA	0.021418354	0.084725086	0.010865048	0.245268018	19	0.40430391	0.016062073	0.59569609	0.008416235	2	46.68892945	32.36229981	71.43797626	42.7	62.9	0.256748049	0.743251951	0.042419544	0.957580456	0.841737955	0.77644935	0.045774597	UN	0.136208788
Q5JTV8	Q5JTV8;Q5JTV8-3;J3KN66;H0Y4R4	>sp|Q5JTV8|TOIP1_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens GN=TOR1AIP1 PE=1 SV=2;>sp|Q5JTV8-3|TOIP1_HUMAN Isoform 3 of Torsin-1A-interacting protein 1 OS=Homo sapiens GN=TOR1AIP1;>tr|J3KN66|J3KN66_HUMAN Torsin-1A-interacting protein 1 OS=Homo s	1	0.953210326	0.92090038	0.863228831	0.805941956	0.828912051	0.704684264	1	0.888353655	0.90026947	0.99990259	0.860085044	0.752845527	0.71724265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012249567	0.598736548	0.00862168	2.335935121	14	0.507795976	0.004582267	0.492204024	0.001943397	1	81.63553919	56.58544383	92.66363366	71.3	80.3	0.204021647	0.795978353	0.003677318	0.996322682	0.931565711	0.8330135	-0.020464166	UN	0.142608492
Q5JTZ9	Q5JTZ9	">sp|Q5JTZ9|SYAM_HUMAN Alanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1"	1	0.695054879	0.74149976	0.528762228	0.641198211	NA	NA	1	0.988954125	0.933694325	0.790337446	0.807964604	0.555864439	0.564095915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025915997	0.233834157	0.007630437	0.395008232	12	0.628493415	0.052478628	0.371506585	0.02081469	1	38.58620624	26.74592006	83.9120315	44.3	89.9	0.371848592	0.628151408	0.01895108	0.98104892	0.659549837	0.724581408	0.255117162	UN	0.020987279
Q5JVF3	Q5JVF3;Q5JVF3-4;Q5JVF3-3;Q5JVF3-2	>sp|Q5JVF3|PCID2_HUMAN PCI domain-containing protein 2 OS=Homo sapiens GN=PCID2 PE=1 SV=2;>sp|Q5JVF3-4|PCID2_HUMAN Isoform 4 of PCI domain-containing protein 2 OS=Homo sapiens GN=PCID2;>sp|Q5JVF3-3|PCID2_HUMAN Isoform 3 of PCI domain-containing protein 2 O	1	1.089510787	1.047190406	1.134248446	0.827939581	1.308208601	0.750164342	1	0.980645536	1.069638444	1.004971452	0.970826868	0.962851694	1.086397788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001386378	1.20E-05	0.012810921	0.012800041	14	0.950243049	0.016048274	0.049756951	0.01566875	1	721.3041204	499.9699174	156.0371293	130.4	89.4	0.00093494	0.99906506	0.50021241	0.49978759	1.069609949	0.899383225	-0.120317077	ED	0.047720985
