Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
1	0.9609156	0.6803273	0.6278929	0.5875564	0.5971864	0.6984722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6278929	0.5875564	0.01952964	0.2634406	6.16E-06	0.3224807	7	0.8085778	0.01409893	0.1914222	0.001309193	1	51.20421	73.87206	89373.85	4000	1211.4	0.4496178	0.5503823	1.91E-05	0.9999809	0.1994941	0.3089929	UN	A2BDX3	Mocs3
1	0.9955576	0.8695293	0.7985336	0.5858607	NaN	NaN	1	NaN	NaN	NaN	NaN	0.326479	0.2072157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7985336	0.5858607	0.05402156	0.07764315	3.99E-05	0.01396904	8	0.7787068	0.002429071	0.2212932	0.000441865	1	18.51113	26.70591	3829.745	9.8	4000	0.8475199	0.1524802	0.00285021	0.9971498	-0.04235844	0.2203754	UN	P26187	Mgmt
1	0.8588526	0.8656411	0.7716768	0.5662999	0.4824077	0.2977845	1	0.8145588	0.8647122	NaN	NaN	0.5049816	0.3499491	1	1.009221	0.9236793	1.205544	0.7289038	0.5034412	0.2842977	1	0.9603524	0.825633	0.7124733	0.58554	0.4486108	0.2430921	0.7716768	0.58554	0.04066647	0.06299303	0.02713794	0.07412192	26	0.7138813	0.003230532	0.2861187	0.002545996	1	24.59028	35.47628	27.21295	14.8	22.5	0.4594177	0.5405823	0.2680029	0.7319971	-0.008420941	0.9545347	UN	Q9QYI3	Dnajc7
1	0.6606612	0.5952149	0.44745	0.5854142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.44745	0.5854142	0.1053227	0.7108004	2.03E-06	0.4534849	5	0.9999701	0.01627831	2.99E-05	0.00157984	1	9.494633	13.69786	191637.2	4000	609.6	0.6105036	0.3894964	4.48E-06	0.9999955	0.5364727	0.00989011	UN	Q8JZN7	Rhot2
1	1.093639	1.054309	0.6253946	0.5852377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6253946	0.5852377	0.070213	1.51E-05	0.0823014	0.8485069	5	0.9999982	0.003738107	1.83E-06	0.003386589	1	14.24238	20.5474	13.32877	9.3	8.5	1.77E-05	0.9999822	0.08841928	0.9115807	0.2015039	0.1004515	UN	A3KGG8	Knstrn
1	NaN	NaN	0.4503205	0.5844935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4503205	0.5844935	0.09359075	2.71582	4.06E-05	0.7917218	3	1	0.01409049	NaN	0.002140572	1	10.68482	15.41493	5554.382	639.8	202	0.7742801	0.2257199	5.13E-05	0.9999487	0.5292909	0.1253774	UN	Q9CPX6	Atg3
1	1.492329	0.9964097	1.132313	0.5838385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.132313	0.5838385	0.04017476	1.87E-06	0.1420128	0.1421257	5	0.9999979	0.01237738	2.13E-06	0.00992825	1	24.89125	35.91049	14.07746	11.4	8.1	1.32E-05	0.9999868	0.4998015	0.5001985	-0.3933275	0.3516941	UN	Q64282	Ifit1
1	0.7498629	0.8108198	0.6702677	0.5835336	0.6028609	0.4740657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6702677	0.5835336	0.02827766	0.2971888	0.01082457	0.4328552	7	0.785587	0.008050918	0.214413	0.000689217	1	35.3636	51.01889	56.14486	28.3	63.1	0.4070834	0.5929166	0.02439725	0.9756027	0.1307515	0.04157006	UN	Q68EF0	Rab3ip
1	1.070393	0.6960433	0.8991179	0.5819597	0.8385053	0.5029503	1	0.891882	0.7982651	0.6723244	0.6467412	0.7054285	0.5366685	1	0.9690881	0.3519866	0.4108674	0.2078779	0.4304704	0.2073653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6723244	0.5819597	0.03502737	0.3003812	0.009545439	0.2874092	21	0.6045693	0.03929813	0.3954307	0.02596335	1	28.54911	41.18766	52.92633	12.9	70.9	0.5110345	0.4889655	0.03214443	0.9678556	0.1263374	0.4078428	UN	Q8BTV2-2	Cpsf7
1	0.7985432	0.6650887	0.681433	0.581445	0.6835858	0.6624472	1	NaN	NaN	NaN	NaN	0.5720566	0.3928131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.681433	0.581445	0.02458035	0.5046715	0.008217879	0.6223933	10	0.6861619	0.01055033	0.3138382	0.003218937	1	40.6829	58.69302	68.08526	36.6	83.6	0.447775	0.552225	0.01303161	0.9869684	0.1124379	0.1285623	UN	P70288	Hdac2
1	1.098993	0.9147433	1.032931	0.7168464	0.5679643	0.3871913	1	0.8143739	0.6980208	0.6464982	0.581335	0.5653717	0.3533641	1	0.9524406	0.4332612	0.615799	0.3368695	0.4672475	0.2458833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6464982	0.581335	0.0392881	0.2320598	0.0233436	0.3708313	21	0.5945493	0.01580195	0.4054507	0.01035731	1	25.453	36.72091	28.00801	14.4	28.8	0.3849116	0.6150883	0.05922142	0.9407786	0.1649708	0.05337132	UN	E9QA63	Macf1
1	0.8640642	0.9393913	0.6925737	0.7499388	0.8722948	1.002685	1	0.7794258	0.4351987	0.5394562	0.4124319	0.6284516	0.4605501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.616015	0.5811853	0.01826111	0.4917393	2.87E-06	0.5419349	14	0.5965802	0.02812763	0.4034198	0.01322181	1	54.76119	79.00369	182787.4	4000	686.6	0.4757198	0.5242802	5.29E-06	0.9999947	0.2131412	1.436977	UN	Q9ERE7	Mesdc2
1	NaN	NaN	0.8006985	0.6887418	NaN	NaN	1	0.7210397	0.6510191	0.5371333	0.4728505	0.4153008	0.2113759	1	0.7563611	0.3177606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6689159	0.5807961	0.05510307	1.156309	0.03262988	0.9214894	13	0.6018496	0.02327178	0.3981505	0.01002093	1	18.14781	26.18175	14.07291	8.4	20.7	0.5565069	0.4434931	0.03419895	0.9658011	0.1304192	1.142699	UN	Q9EP72	Emc7
1	0.61295	0.5576729	0.602429	0.5799727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.602429	0.5799727	0.09462086	1.807526	4.97E-05	0.869499	5	0.9994053	0.01407854	0.000594741	0.000124857	1	10.56849	15.24711	6532.16	2996.4	264.8	0.6751995	0.3248005	5.72E-05	0.9999428	0.2343984	0.2930108	UN	Q9ER41	Tor1b
1	1.038073	0.8637834	0.7870978	0.6652569	0.6407505	0.2864106	1	0.7737627	0.8941143	1.004357	0.6309227	0.5533012	0.2746398	1	0.7104287	0.6711046	0.5381948	0.5274372	0.4314249	0.2256872	1	0.8855223	0.337745	0.5843858	0.2534018	0.3814032	0.1617135	0.6857417	0.5791799	0.04863475	0.446964	0.03481778	0.7048284	28	0.5314463	0.02027619	0.4685537	0.01460387	1	20.56143	29.66387	18.44373	11.2	19.4	0.3880595	0.6119405	0.04707356	0.9529265	0.1041832	1.748814	UN	P08752	Gnai2
1	0.7365058	0.7974258	0.6218787	0.6689144	0.4727645	0.3514552	1	NaN	NaN	0.7914894	0.4889645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.706684	0.5789394	0.04012633	4.316724	0.02566413	2.103359	10	0.5786174	0.008048277	0.4213826	0.002038671	1	24.92129	35.95383	12.92151	16.2	26.7	0.6723783	0.3276217	0.01205442	0.9879456	0.07389293	0.2131692	UN	Q8C156	Ncaph
1	0.7035994	0.764522	0.6622575	0.7151909	0.6951317	0.8156738	1	0.8699579	0.5170558	0.8652518	0.4426722	0.685895	0.3802143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7637546	0.5789316	0.02311017	0.6828728	0.005402317	0.7620309	14	0.5918393	0.01900132	0.4081607	0.008881814	1	43.271	62.42685	98.31542	56.8	127.7	0.4726078	0.5273921	0.007039462	0.9929605	-0.00377681	0.280992	UN	Q8R4X3	Rbm12;Cpne1
1	0.8337739	0.832598	0.728582	0.7599539	0.5481125	0.3926288	1	0.9936917	0.4887756	0.7489256	0.3975402	0.4706907	0.2712377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7387538	0.578747	0.0393154	1.924402	0.02793231	1.799043	14	0.7831162	0.01313903	0.2168839	0.00797056	1	25.43533	36.69542	17.56633	16	24.5	0.5168337	0.4831663	0.01528883	0.9847112	0.02934567	0.1264209	UN	Q80U78-3	Pum1
1	0.6655938	0.7004561	0.5120754	0.576951	0.3366273	0.1826068	1	0.3808846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5120754	0.576951	0.05929385	4.998377	0.03655468	1.284801	9	0.7228714	0.02617436	0.2771286	0.006438657	1	16.86516	24.33128	5.75304	5.7	18.4	0.7955173	0.2044827	0.02766453	0.9723355	0.3942843	0.3134139	UN	Q62165	Dag1
1	NaN	NaN	0.8818306	0.7702789	NaN	NaN	1	0.7802403	0.7327442	NaN	NaN	0.5891176	0.5884915	1	NaN	NaN	0.6185907	0.3809989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7502107	0.5756389	0.02666731	0.174337	3.86E-06	0.1919297	11	0.7074316	0.01607543	0.2925684	0.006224673	1	37.4991	54.09976	135870.5	4000	1937.9	0.4759837	0.5240163	2.01E-05	0.9999799	0.01126387	0.8577449	UN	F7DE82	Slirp
1	0.7183431	0.7337208	0.5966529	0.5754474	0.5718045	0.4042271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5966529	0.5754474	0.03323431	0.6273777	0.01512032	0.7028224	7	0.5987157	0.01084696	0.4012843	0.000555728	1	30.08939	43.40981	35.69537	19.7	45.2	0.4716416	0.5283584	0.02106062	0.9789394	0.240116	0.009371372	UN	Q3UHK8	Tnrc6a
1	0.8429102	0.7275116	0.5232737	0.5746851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5232737	0.5746851	0.09210838	0.2867555	5.97E-06	0.2554617	5	0.9999841	0.00511386	1.59E-05	0.000823825	1	10.85678	15.66302	78946.58	4000	1309	0.5288572	0.4711428	2.34E-05	0.9999766	0.3706841	0.01485176	UN	P83093	Stim2
1	0.8603114	0.6815718	0.599983	0.5746493	0.5872151	0.3891473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.599983	0.5746493	0.0337816	0.3493739	0.01504688	0.4518957	7	0.7556372	0.009536009	0.2443628	0.00074094	1	29.60192	42.70654	38.72918	18.6	45.1	0.4360254	0.5639746	0.03222427	0.9677757	0.2338562	0.1080652	UN	Q9DB85	Rrp8
1	0.9408235	0.7703547	0.6883225	0.5743181	0.3892294	0.2799199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6883225	0.5743181	0.04568117	0.1072614	0.01910505	0.08480259	7	0.6329155	0.00490192	0.3670845	0.00027278	1	21.89086	31.58183	28.3174	9.7	31.2	0.558467	0.441533	0.1838657	0.8161343	0.09621194	0.009490522	UN	F8VQ11	Arhgap23
1	0.7703218	0.8010568	0.5043085	0.5740588	1.365622	2.156348	1	0.5080715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5043085	0.5740588	5.48E-06	4.871408	6.65E-08	2.985039	9	0.9785768	0.04275797	0.02142323	0.03754287	1	182386.5	263128.2	5709247	4000	89.9	0.6200523	0.3799477	2.23E-08	1	0.4070554	0.2300938	UN	P67778	Phb
1	0.7708652	0.7745683	0.7081125	0.7271072	0.7544972	0.7093982	1	1.079551	0.4919999	0.6586913	0.4207064	0.6094983	0.3797114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6834019	0.5739068	0.02529038	0.3398737	0.004976768	0.4151102	14	0.6054965	0.01913741	0.3945034	0.009091903	1	39.54072	57.0452	111.8032	48.9	138.2	0.4501734	0.5498266	0.01184699	0.988153	0.103028	0.09476417	UN	F8WHY8	Mta1
1	NaN	NaN	0.6509992	0.7767454	NaN	NaN	1	0.7944695	0.586742	0.5160959	0.3684945	0.267689	0.2021631	1	NaN	NaN	NaN	NaN	0.1423449	0.1303048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5835475	0.5726199	0.06763883	0.125925	2.12E-05	0.02018028	13	0.7104482	0.02609805	0.2895518	0.01304411	1	14.78441	21.32939	6532.08	6	4000	0.8618785	0.1381215	0.00104781	0.9989522	0.2598628	0.2668329	UN	P52633	Stat6
1	0.8312956	1.102664	0.8216575	1.031663	NaN	NaN	1	0.8458799	0.7163191	0.6384222	0.5721172	0.5961764	0.4740354	1	0.9313084	0.4940407	0.6401853	0.3869017	0.5627419	0.358078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6401853	0.5721172	0.03293443	1.918691	0.0211375	1.835521	19	0.653627	0.01484417	0.3463731	0.009646446	1	30.36336	43.80507	23.39698	21.4	32.5	0.5110768	0.4889232	0.0113847	0.9886153	0.1667919	0.4110572	UN	Q8BRF7	Scfd1
1	0.7090301	0.6010324	0.6088231	0.5715585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6088231	0.5715585	0.09202455	0.7838551	0.006615071	0.6417488	5	0.9995008	0.008176701	0.000499263	8.34E-05	1	10.86667	15.67728	68.75201	29.3	103.9	0.5498407	0.4501593	0.01020271	0.9897973	0.2165333	0.09275523	UN	O70152	Dpm1
1	0.8031572	0.7144298	0.5936613	0.5710275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5936613	0.5710275	0.08776558	0.2900418	4.12E-05	0.2828828	5	0.9994755	0.00348001	0.000524483	3.41E-05	1	11.39399	16.43805	11999.1	2826.2	1238.9	0.5062478	0.4937523	0.000145463	0.9998546	0.2412873	0.02855505	UN	Q8BTT6	Diexf
1	0.3931106	0.3921479	0.5309989	0.5705151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5309989	0.5705151	0.1156189	4.974639	1.02E-05	0.7516776	5	0.9999666	0.05007384	3.34E-05	0.004450635	1	8.649108	12.47803	12889.46	0.5	123.6	0.8687328	0.1312672	1.35E-05	0.9999865	0.3523875	0.07256544	UN	Q8BSE0	Rmdn2
1	0.8836016	0.9705396	0.4972488	0.5698363	0.7517183	0.6325054	1	1.164078	0.4518566	NaN	NaN	0.4128062	0.3051414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4972488	0.5698363	0.03029378	0.2619592	0.007649633	0.2733127	12	0.86217	0.02398301	0.13783	0.01470944	1	33.01008	47.62347	68.61722	19.5	88.9	0.4893946	0.5106054	0.02722654	0.9727734	0.4174617	0.04168785	UN	B2RXW8	Ppfia1
1	0.816777	0.7196421	0.523657	0.5694402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.523657	0.5694402	0.09356325	0.3049081	1.68E-06	0.267109	5	0.9999779	0.005307262	2.21E-05	0.000655295	1	10.68796	15.41946	277881.4	4000	1240.8	0.5330402	0.4669598	6.29E-06	0.9999937	0.3653677	0.03386777	UN	D3YWG2	Chid1
1	NaN	NaN	0.867175	0.8080065	NaN	NaN	1	0.723484	0.7410332	0.6047798	0.5677569	0.5695899	0.4229447	1	0.9289052	0.3739744	0.7069145	0.3301487	0.6798769	0.3103754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7069145	0.5677569	0.03636552	0.7444261	0.0175815	0.7970268	17	0.5570342	0.02234328	0.4429658	0.01223168	1	27.49857	39.67205	30.05817	17.5	38.8	0.4829379	0.5170621	0.02158277	0.9784172	0.06381463	0.6887693	UN	Q9R0M6	Rab9a;Rab9
1	NaN	NaN	0.5677413	0.5676695	NaN	NaN	1	0.8161206	0.2897164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5677413	0.5676695	0.1114704	0.9771245	1.53E-05	0.4797917	6	0.9978197	0.03649388	0.00218028	0.01460296	1	8.970992	12.94241	21471.26	2.3	487.1	0.67068	0.32932	3.20E-05	0.9999681	0.2829814	0.2429329	UN	Q99KU0	Vmp1
1	0.7541812	0.670169	0.6575744	0.7318695	0.6165758	0.5660352	1	1.25463	0.4334495	0.7126948	0.4025207	0.5610157	0.4078981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6851346	0.5671951	0.02902148	0.3630519	0.006782504	0.3940282	14	0.5521628	0.02159211	0.4478372	0.009635881	1	34.45724	49.71129	78.0562	29.6	101	0.4795423	0.5204577	0.01692197	0.9830781	0.09461401	0.1785063	UN	Q99LI7	Cstf3
1	0.7772266	0.6892247	0.6108651	0.5668231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6108651	0.5668231	0.088348	0.4029956	0.01539859	0.4646981	5	0.9902617	0.003915787	0.009738342	3.68E-06	1	11.31888	16.32969	35.93199	16.1	44.1	0.4644445	0.5355555	0.03207394	0.9679261	0.2090251	0.02300932	UN	Q8BH57-2	Wdr48
1	0.7213187	0.5924767	0.5690407	0.5660487	0.657908	0.5117123	1	NaN	NaN	NaN	NaN	0.3973372	0.3297221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5690407	0.5660487	0.03273794	0.7342117	0.01188493	0.6158288	10	0.5832972	0.01687428	0.4167028	0.004307338	1	30.5456	44.06799	39.12174	16.3	57.5	0.5438442	0.4561558	0.01893368	0.9810663	0.2792659	0.1481203	UN	Q91YJ2	Snx4
1	NaN	NaN	NaN	NaN	0.333938	0.3926814	1	1.051966	0.8155473	0.7521845	0.62493	0.296436	0.132409	1	1.099536	0.7142432	0.683823	0.5025617	0.2903033	0.1657253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7180037	0.5637459	0.05530722	0.09084769	1.66E-05	0.01860765	17	0.7236927	0.01357782	0.2763073	0.008833762	1	18.08082	26.08511	10255.53	8.6	4000	0.8299978	0.1700022	0.000890851	0.9991091	0.04470463	0.9539011	UN	Q78ZM0	Snx3
1	0.7071001	0.7309394	0.5200853	0.4500988	0.3296806	0.1885633	1	0.8433232	0.9205065	0.7055655	0.67691	0.3241323	0.1777001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6128254	0.5635044	0.05834385	0.2184601	0.04360348	0.3482218	14	0.5097911	0.007659048	0.4902089	0.003255717	1	17.13977	24.72746	15.8574	8.4	15	0.3855075	0.6144925	0.111283	0.888717	0.2028852	0.3308615	UN	Q8BWY9	Kiaa1524;C330027C09Rik
1	0.6594653	0.6014137	0.3973913	0.5632646	0.404631	0.4213589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3973913	0.5632646	0.03798518	0.5972556	0.004181582	0.3476616	7	0.7550961	0.03257708	0.2449038	0.002526982	1	26.32606	37.98047	89.04607	3	164	0.632072	0.3679281	0.01188479	0.9881152	0.6358309	0.1456187	UN	P21995	Emb
1	NaN	NaN	0.6081369	0.5632043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6081369	0.5632043	0.08227903	2.721676	0.01918966	1.280147	3	1	0.002224393	NaN	5.26E-14	1	12.15376	17.53418	16.91985	14.2	35.6	0.6801091	0.3198909	0.01476882	0.9852312	0.210299	0.01162346	UN	P54116	Stom
1	0.977985	0.8055568	0.9413604	0.5603459	1.058864	0.7222474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9413604	0.5603459	0.01086255	0.1181256	1.16E-05	0.3348601	7	0.9935995	0.009011867	0.006400501	0.006562525	1	92.05938	132.8136	63756.83	4000	1566.9	0.2607711	0.7392289	3.46E-05	0.9999654	-0.2291712	0.0221427	UN	Q8BFU3-3	Rnf214
1	0.6278867	0.4290261	0.7503291	0.5600055	0.2879271	0.303555	1	NaN	NaN	NaN	NaN	0.3707891	0.2472052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7503291	0.5600055	0.04786818	1.838903	0.02605286	0.9149345	10	0.6448473	0.02262629	0.3551527	0.006408972	1	20.8907	30.13891	13.11566	6.6	25.9	0.6677603	0.3322398	0.02768673	0.9723133	-0.002660957	0.2486068	UN	Q60710	Samhd1
1	0.7701066	0.7328858	0.8263052	0.7949135	0.7160349	0.6579807	1	0.9915145	0.449186	0.5429445	0.325089	0.5133808	0.2644113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6846249	0.5600013	0.03241693	0.4291559	0.01129606	0.4682124	14	0.7721803	0.02912888	0.2278197	0.01735402	1	30.84808	44.50436	47.30407	20.2	60.4	0.4782383	0.5217617	0.02355759	0.9764424	0.08897617	0.0469171	UN	V9GXP8	Erc1
1	0.7697886	0.6710123	0.5942659	0.559844	0.7840122	0.7006857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5942659	0.559844	0.01689207	0.6003046	4.82E-06	0.646684	7	0.8595932	0.01700815	0.1404068	0.001952426	1	59.19937	85.40664	107579.2	4000	569.1	0.4814035	0.5185965	7.45E-06	0.9999925	0.2303799	0.3888995	UN	P24668	M6pr
1	0.9131466	0.7767189	0.6125073	0.5592327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6125073	0.5592327	0.08478244	0.173057	2.60E-05	0.1561728	5	0.9999838	0.001478248	1.62E-05	0.000234289	1	11.7949	17.01644	18250.13	1091.6	2156	0.525642	0.474358	0.000166431	0.9998336	0.1995995	0.0055927	UN	Q9DBN9-2	Ddx59
1	0.6977978	0.7532006	0.4931326	0.5588852	0.4803025	0.380698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4931326	0.5588852	0.03739667	0.4137117	0.01276664	0.383915	7	0.7943982	0.01642576	0.2056018	0.0014495	1	26.74035	38.57817	38.95522	11.6	53	0.5186783	0.4813217	0.0321836	0.9678164	0.4160716	0.04604378	UN	Q9CWP6	Mospd2
1	NaN	NaN	0.7653382	0.5888618	NaN	NaN	1	0.9566687	0.9474447	0.8351367	0.6793531	NaN	NaN	1	0.9333013	0.8121511	0.6971327	0.5283592	0.4273141	0.2695435	1	0.8512856	0.5268528	0.5617172	0.3146804	0.2705639	0.1412775	0.7312354	0.5586104	0.05816958	0.1166129	0.03289143	0.09610943	22	0.6119925	0.01212917	0.3880075	0.008263104	1	17.19111	24.80154	18.43728	8.3	17.4	0.548193	0.451807	0.2549706	0.7450293	0.02186834	1.129377	UN	A2A5S3	Stau1
1	NaN	NaN	0.8296782	0.5296559	0.45112	0.42929	1	0.9604301	0.8052505	0.7508428	0.5874997	0.5531237	0.3306884	1	1.022704	0.8633047	0.8562575	0.7193766	0.454378	0.3022437	1	0.8094058	0.6107637	0.5504939	0.4482341	0.3352858	0.1871198	0.7902605	0.5585778	0.04251989	1.936048	0.03338375	2.111577	26	0.5337192	0.01025539	0.4662808	0.007169225	1	23.51841	33.92989	15.87391	14.7	20.5	0.478317	0.521683	0.0155638	0.9844362	-0.05578806	0.5066625	UN	P98083-2	Shc1
1	0.7691441	0.8600198	NaN	NaN	0.5531143	0.3405307	1	1.090878	0.8254537	0.9481373	0.5565747	0.5739522	0.2772557	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9481373	0.5565747	0.0376007	0.09310281	0.03243678	0.3716705	12	0.9439	0.00315294	0.05610001	0.002689342	1	26.59525	38.36884	26.80512	17.5	21	0.2003188	0.7996812	0.08026773	0.9197323	-0.239721	0.08330801	UN	Q3UMG5-2	Lrch2
